yrke4,alder_gr,age_label,eloundou_beta,mean_wage,ln_wage,n_obs,z_lnwage,exp_x_zwage
3117,4,51–60,0.389754,90991.52980339614,11.418521702083302,57666.0,1.7944439982433253,0.699391726091329
3118,4,51–60,0.509867,57383.36518878488,10.957509735232618,11718.0,0.14725101005214677,0.07507843074225791
3119,4,51–60,0.363616,69431.66138269182,11.148098258348998,103145.0,0.8282226582538389,0.3011550101036279
3121,4,51–60,0.416667,68955.30870222839,11.14121387376345,1364.0,0.8036247934851788,0.334843931827089
3122,4,51–60,0.4,58126.93880001364,10.970384498032528,21799.0,0.19325246019564335,0.07730098407825735
3123,4,51–60,0.416667,64283.08847772495,11.071051865954916,52821.0,0.5529363610587298,0.23039033475325776
3131,4,51–60,0.312103,84778.75100323562,11.3478002125881,1990.0,1.5417565411112988,0.4811868417504597
3133,4,51–60,0.151515,63196.78363769053,11.054008687031224,2749.0,0.49204118514525,0.07455162016728256
3134,4,51–60,0.202026,87737.55861111409,11.382105349066538,10514.0,1.664328587672789,0.3362376472531829
3135,4,51–60,0.104167,54859.73261193552,10.912534890471978,1662.0,-0.013443840107148993,-0.0014004044924413892
3139,4,51–60,0.803571,54815.744052055845,10.9117327318933,526.0,-0.01630994789007976,-0.013106201135979285
3141,4,51–60,0.436111,52575.39393194008,10.87000349330441,3950.0,-0.1654082666945475,-0.0721363645964258
3142,4,51–60,0.383433,56099.882808767885,10.934889002538336,2304.0,0.06642726802152714,0.025470406659298218
3143,4,51–60,0.326923,54638.19913969183,10.908488535057524,2459.0,-0.027901443695944612,-0.009121623677409301
3151,4,51–60,0.251255,78828.98973545896,11.275036098234915,18659.0,1.2817707976320498,0.32205132175904067
3152,4,51–60,0.297135,79334.27782149416,11.281425569227586,33761.0,1.3046003391063767,0.3876424217603732
3153,4,51–60,0.307181,109800.05838390371,11.606416339786968,13768.0,2.465790410047952,0.75744396394894
3154,4,51–60,0.335772,119475.71148148148,11.690868378494386,54.0,2.767537037033809,0.9292614459989161
3155,4,51–60,0.40566,70406.30458121804,11.162038091846924,3053.0,0.878029599603308,0.35618148737507793
3211,4,51–60,0.314571,55334.83464453741,10.921157910432695,1134.0,0.017366158412752724,0.0054628898180580365
3212,4,51–60,0.254297,54755.49110948695,10.910632936886822,6775.0,-0.020239508841597576,-0.005146846379891739
3213,4,51–60,0.426471,52306.30922179557,10.864872277993149,6606.0,-0.18374206817772148,-0.07836066355782106
3214,4,51–60,0.163865,52952.70157362543,10.877154370948514,4411.0,-0.1398582238285309,-0.022917867847662216
3230,4,51–60,0.358012,48784.924705056445,10.795176624137282,659.0,-0.4327642207327461,-0.1549347841929719
3240,4,51–60,0.193078,38544.564760339286,10.55957037710148,1806.0,-1.2745839260704803,-0.2460941152778362
3251,4,51–60,0.227083,53581.24215472939,10.888954326008848,1620.0,-0.09769705528201095,-0.022185340404604893
3254,4,51–60,0.285714,57628.899155522544,10.961779442313905,5041.0,0.16250664780482924,0.04643042437090898
3256,4,51–60,0.343961,41032.30362066157,10.622114928648417,27882.0,-1.051112619107544,-0.36154174758084995
3257,4,51–60,0.357678,73887.85786717832,11.210303788527131,17377.0,1.0504826439025898,0.3757345311057905
3258,4,51–60,0.18109,60556.87469787038,11.011338280073424,1103.0,0.3395800774124061,0.06149455621861262
3259,4,51–60,0.312237,54179.472038978296,10.900057371017564,2231.0,-0.0580259421634866,-0.018117846103300566
3311,4,51–60,0.571403,90667.57614029152,11.414955087518813,14834.0,1.7817005058295805,1.0180690141325397
3312,4,51–60,0.607955,62514.33641857647,11.043151192117527,74659.0,0.4532474210411698,0.2755540358590844
3313,4,51–60,0.802326,59574.02848391467,10.994974994388144,107540.0,0.2811141559555511,0.2255451962911935
3315,4,51–60,0.517083,61522.55732025512,11.027159172240385,10668.0,0.39610803008654255,0.20482072852123967
3321,4,51–60,0.561408,69989.26262716876,11.15609711822544,39251.0,0.856802536542041,0.48101579843499415
3322,4,51–60,0.572343,63157.107735659614,11.053380674662096,225802.0,0.4897973007229154,0.2803320564876556
3323,4,51–60,0.489376,62019.073198193066,11.035197248947055,27310.0,0.4248280298735732,0.20790064194740976
3324,4,51–60,0.556703,88268.28888300835,11.388136192791928,3239.0,1.6858767560754437,0.9385326477374677
3331,4,51–60,0.513651,56654.80362688333,10.944732057687103,23079.0,0.101596444939401,0.052185115539568255
3332,4,51–60,0.486486,64132.15514192437,11.06870115740897,3088.0,0.5445372935451172,0.26490976978758984
3333,4,51–60,0.393651,56826.176823286114,10.947752358110986,11106.0,0.11238796021054662,0.04424163292484189
3334,4,51–60,0.47943,78679.0699637372,11.27313245194174,20457.0,1.2749690808620142,0.6112584264376755
3339,4,51–60,0.54374,66617.85726892327,11.106727947749828,169.0,0.6804067870005112,0.3699643863636579
3341,4,51–60,0.489583,64703.40826019511,11.077569157002566,36665.0,0.5762226028216645,0.282108790557239
3342,4,51–60,0.695652,50229.61338391737,10.824360039798629,5220.0,-0.3284920518838002,-0.2285161528770694
3343,4,51–60,0.803491,58902.26613461361,10.98363484317144,37664.0,0.24059586378021575,0.1933166111846293
3351,4,51–60,0.402147,45867.69165510116,10.733516262695144,16.0,-0.6530763217626961,-0.2626326835679029
3352,4,51–60,0.580645,71167.65692307692,11.17279373749588,26.0,0.9164594568962917,0.5321376013495472
3353,4,51–60,0.603152,47948.557411733695,10.777883994597984,1049.0,-0.4945506821973041,-0.29828923306866834
3355,4,51–60,0.363179,41009.34336880353,10.621555206768123,5.0,-1.0531125020235006,-0.3824683453723929
3359,4,51–60,0.291667,55763.62069810943,10.928876976936596,7623.0,0.04494633666162898,0.01310936317508734
3411,4,51–60,0.412629,42479.76190476191,10.656783051021629,20.0,-0.9272436261245396,-0.3826076102041427
3412,4,51–60,0.392857,47756.912586433646,10.773879101639295,17126.0,-0.50886014068072,-0.19990926828740566
3421,4,51–60,0.0,50928.80067043434,10.838183871013792,118.0,-0.27909958599379947,-0.0
3422,4,51–60,0.324167,55661.13359848961,10.92703740135631,18681.0,0.03837354416386659,0.01243943669096814
3423,4,51–60,0.252751,39273.94933356408,10.57831671123357,14742.0,-1.20760338682849,-0.3052229636242877
3431,4,51–60,0.385417,59246.63595092739,10.989464280185954,3195.0,0.26142440721479265,0.10075741075550375
3432,4,51–60,0.398727,51333.12954031681,10.846091622725949,5564.0,-0.2508452366292842,-0.1000187686654846
3433,4,51–60,0.354257,45846.69705430856,10.733058437015776,271.0,-0.6547121301648503,-0.23193635509580937
3434,4,51–60,0.386508,40117.33549643032,10.599563826521214,9897.0,-1.13168757154027,-0.43740629990088675
3511,4,51–60,0.735786,71332.66906366455,11.175109693100902,36353.0,0.9247343523607514,0.6804065901861078
3512,4,51–60,0.611111,60912.1126385222,11.01718732782142,11074.0,0.36047868987990805,0.2202924926512005
3513,4,51–60,0.634615,71142.25670997574,11.172436767096244,1881.0,0.9151840038027649,0.5807894965732917
3514,4,51–60,0.785538,69079.0774867184,11.143007177896958,452.0,0.8100322583815653,0.6363111201845381
3521,4,51–60,0.393546,62121.43295434613,11.036846344516633,2520.0,0.43072023843731566,0.16950822695605183
3522,4,51–60,0.40566,67236.65177878318,11.115973791202176,1680.0,0.7134421301146162,0.2894149345022952
4110,4,51–60,0.595022,48928.98017421916,10.798125141519856,203885.0,-0.42222918583698416,-0.251235654615094
4131,4,51–60,0.743243,62171.64192194925,11.037654257111669,51.0,0.4336069052861301,0.3222752971055792
4132,4,51–60,0.892857,51792.58978372863,10.855002363646149,1984.0,-0.21900721284953345,-0.1955421230431959
4211,4,51–60,0.428241,44067.50096208014,10.693477850126074,849.0,-0.7961333293553812,-0.34093693309647777
4212,4,51–60,0.337821,37882.55374836301,10.54224596182705,3650.0,-1.3364839577757233,-0.4514923470997526
4214,4,51–60,0.60783,50123.995372245,10.82225512195904,4842.0,-0.33601291068010036,-0.2042387274986854
4221,4,51–60,0.518893,46053.40636646044,10.737557009989215,15622.0,-0.6386387559543376,-0.33138517999341416
4222,4,51–60,0.550758,48389.096731636215,10.787029793186946,9332.0,-0.46187279877909176,-0.254380138909975
4223,4,51–60,0.761885,42701.58267602461,10.661991263542111,4498.0,-0.9086347140753495,-0.6922751591332976
4224,4,51–60,0.483333,37880.25186130147,10.542185196203503,16652.0,-1.3367010729836262,-0.646071739708395
4225,4,51–60,0.74881,47313.134572986,10.764543222464727,2102.0,-0.5422171808894595,-0.40601764722183614
4226,4,51–60,0.533333,46074.0407352086,10.738004962683933,25703.0,-0.6370382236670304,-0.3397535069430083
4227,4,51–60,0.672414,39477.88901926628,10.58349602249442,1077.0,-1.1890977388063533,-0.7995659669417352
4229,4,51–60,0.68,50017.73725474587,10.820132966598036,2545.0,-0.34359535903687005,-0.23364484414507164
4311,4,51–60,0.788068,52370.45676728877,10.866097909161958,110613.0,-0.17936289537411096,-0.14135015823168487
4312,4,51–60,0.68075,50899.81818499556,10.837614630528218,3226.0,-0.2811334788292419,-0.1913816157130064
4313,4,51–60,0.837838,53198.091303842986,10.881777796938804,12740.0,-0.12333875053881858,-0.10333789207394269
4321,4,51–60,0.324974,48285.30225293673,10.784882492150231,126049.0,-0.4695450924841215,-0.1525899468849349
4322,4,51–60,0.596154,56492.610441952274,10.94186511994294,33428.0,0.09135289360162326,0.054460392932182106
4323,4,51–60,0.673913,51925.31317186558,10.8575616799609,16367.0,-0.20986279103111227,-0.14142926309214995
4411,4,51–60,0.550895,60294.12542295685,11.006989955464537,66.0,0.32404353970587274,0.17851396580626677
4412,4,51–60,0.234429,45234.72985537089,10.71962043041528,297.0,-0.7027260470243544,-0.16473936447787238
4413,4,51–60,0.975,13840.545714285714,9.535357658617269,35.0,-4.934089816618958,-4.810737571203484
4415,4,51–60,0.595588,49588.07130770605,10.811505585960273,1973.0,-0.3744209382296623,-0.22300061775832813
4416,4,51–60,0.62069,56995.17612003152,10.95072191376228,1850.0,0.12299816471406524,0.07634373085637315
5111,4,51–60,0.239841,43920.10320261225,10.690127425966905,10058.0,-0.8081043747496052,-0.19381656134432004
5112,4,51–60,0.276428,65290.24455354236,11.086597909824487,2832.0,0.6084822824173497,0.16820154036406315
5113,4,51–60,0.335487,42353.86316108312,10.653814915780208,2762.0,-0.9378487555121136,-0.31463606544049244
5120,4,51–60,0.193279,40526.72014483373,10.609716792213444,40466.0,-1.0954110861122826,-0.21171995931269585
5131,4,51–60,0.156652,37502.04370850498,10.532150709366958,25864.0,-1.3725542341719728,-0.2150133658915079
5132,4,51–60,0.194444,34928.15372505076,10.46104847997824,4323.0,-1.6266020726563688,-0.316283013415595
5141,4,51–60,0.199314,44815.88980942826,10.71031803876401,23080.0,-0.7359634365135133,-0.14668781638525438
5142,4,51–60,0.200133,39820.977331580776,10.592149121053328,6663.0,-1.1581802696358054,-0.23179009190302266
5151,4,51–60,0.265306,43269.3468604514,10.675199738592676,8042.0,-0.8614409120649231,-0.22854544261629647
5152,4,51–60,0.153486,45125.2693491926,10.717197664574543,1050.0,-0.7113825748193949,-0.10918726587872966
5153,4,51–60,0.0,47942.25485050363,10.777752541727988,73581.0,-0.49502036251214093,-0.0
5163,4,51–60,0.126856,51489.6373363923,10.849135849635935,5461.0,-0.23996823216701751,-0.030441410059779173
5164,4,51–60,0.238907,40717.26158549491,10.614407399097974,1089.0,-1.0786515758910176,-0.25769741204139535
5165,4,51–60,0.36,57975.6613670941,10.967778569856751,6902.0,0.1839414944777835,0.06621893801200206
5169,4,51–60,0.221113,50340.01589766204,10.82655558449502,1285.0,-0.32064738387255154,-0.07089930499021149
5211,4,51–60,0.26087,58214.61981047098,10.971891801666848,1469.0,0.19863804702647392,0.05181870732779625
5212,4,51–60,0.19525,25245.8275355921,10.136416174933698,78.0,-2.7865113484667776,-0.5440663407881383
5221,4,51–60,0.480769,43089.04129163943,10.671023981386726,1081.0,-0.8763608674773965,-0.42132713789624043
5222,4,51–60,0.486486,47133.42560419278,10.760737701430724,23504.0,-0.5558142846836319,-0.27039586809860133
5223,4,51–60,0.342481,41884.30150822421,10.64266637003067,361630.0,-0.9776824425042693,-0.33483766059130465
5230,4,51–60,0.235604,44727.43252054029,10.708342295283398,495.0,-0.74302275610116,-0.1750591334284577
5241,4,51–60,0.233333,54959.893837918615,10.914358995269886,22.0,-0.006926324621887404,-0.0016161401029988537
5242,4,51–60,0.128205,46154.22857498528,10.739743862493768,630.0,-0.6308251450923151,-0.08087493772656026
5243,4,51–60,0.26087,64520.46004036424,11.07473766241156,488.0,0.5661056896571992,0.14767999126087356
5244,4,51–60,0.805556,48216.10441967184,10.783448360824876,7824.0,-0.4746692350945806,-0.38237265034585
5245,4,51–60,0.230535,42600.85635263595,10.659629634229969,2749.0,-0.9170728014209817,-0.21141737827558602
5246,4,51–60,0.064693,34441.91822916278,10.44702965470149,12589.0,-1.676691251157063,-0.10847018711110389
5249,4,51–60,0.532258,46677.30415708682,10.751013333170828,8217.0,-0.590559394060537,-0.3143299619638733
5311,4,51–60,0.24933,38086.159052054856,10.547606215639194,110813.0,-1.3173318031047605,-0.32845033846810995
5312,4,51–60,0.316667,36325.94413080633,10.500287479313556,4808.0,-1.4864013637456932,-0.47069426065325737
5321,4,51–60,0.113347,48088.18581748608,10.78079180882495,51633.0,-0.4841610794320157,-0.054878205870380684
5322,4,51–60,0.218792,49277.67090118959,10.805226334533462,26198.0,-0.3968566658572765,-0.08682906363624524
5329,4,51–60,0.216049,42973.530071158086,10.66833962538819,34941.0,-0.8859520553348461,-0.19140905560303817
5411,4,51–60,0.277723,57121.00306468304,10.952927157515497,868.0,0.13087748739708685,0.03634768843238115
5413,4,51–60,0.271986,56617.882244951485,10.94408015501604,31.0,0.09926720061176851,0.02699928882559247
5414,4,51–60,0.317232,43758.07625157645,10.686431474785303,20621.0,-0.8213099861193479,-0.260545809516613
5419,4,51–60,0.309155,41318.9332404751,10.629076105874054,3755.0,-1.0262403746971518,-0.317267343039498
6111,4,51–60,0.140351,42660.70076431242,10.661033418620674,592.0,-0.9120570882257306,-0.12800812438956952
6112,4,51–60,0.140351,31951.511057010863,10.37197475311647,64.0,-1.9448619636545665,-0.2729633214608821
6113,4,51–60,0.138507,41271.97531264416,10.627938984761974,17192.0,-1.0303033015997618,-0.1427042193946782
6121,4,51–60,0.223684,39505.836192127375,10.584203691674434,9289.0,-1.1865692410772393,-0.2654165541211212
6122,4,51–60,0.223684,40431.15155022447,10.6073558447972,1165.0,-1.1038467370479677,-0.24691285352983758
6123,4,51–60,0.223684,33695.64541505168,10.425123891820752,60.0,-1.7549604103388197,-0.39255656442622855
6129,4,51–60,0.223684,35022.08752394636,10.463734213542034,18.0,-1.6170059627665263,-0.36169836177546766
6130,4,51–60,0.149123,38681.09526720453,10.56310626527814,12430.0,-1.2619502188558698,-0.18818580248644387
6210,4,51–60,0.150691,44013.57158739161,10.692253310508958,2820.0,-0.800508602051348,-0.12062944175171968
6221,4,51–60,0.223684,59987.76246201859,11.001895861435422,20339.0,0.30584237234081324,0.06841204521468247
6222,4,51–60,0.162281,43377.68794168013,10.677700485166117,1917.0,-0.8525057595803696,-0.13834548717046197
7112,4,51–60,0.019231,47785.25079404559,10.774472310070845,19700.0,-0.506740610518283,-0.009745128680877102
7113,4,51–60,0.020833,49481.95285562469,10.809363293302876,3622.0,-0.3820753370254736,-0.007959775496251691
7114,4,51–60,0.013889,52573.195610160335,10.869961679680667,41135.0,-0.16555766652099752,-0.0022994304303101346
7115,4,51–60,0.144444,45394.00067766833,10.723135231634004,169519.0,-0.6901676833837777,-0.09969058085868637
7119,4,51–60,0.10377,49384.27738841519,10.807387381027324,12736.0,-0.38913525971642937,-0.04038056590077388
7121,4,51–60,0.04,50030.17429365376,10.820381588258988,4420.0,-0.34270703533579816,-0.013708281413431927
7122,4,51–60,0.055357,47728.40719687001,10.773282038332074,8496.0,-0.5109934442907764,-0.02828706409560451
7123,4,51–60,0.03953,50357.01105597719,10.826893134847609,222.0,-0.3194413184904674,-0.012627515319928178
7124,4,51–60,0.047727,48233.25732847541,10.7838040481757,9468.0,-0.47339836632675186,-0.022593883829676885
7125,4,51–60,0.083333,47027.93885379814,10.75849714777836,5807.0,-0.5638197694241933,-0.0469847928454263
7126,4,51–60,0.055515,52095.97996773466,10.86084306483616,65003.0,-0.1981384225835673,-0.010999654529726738
7127,4,51–60,0.25776,60067.80048616974,11.00322921132848,3314.0,0.3106064234990797,0.08006191172112277
7131,4,51–60,0.042085,45283.99993983052,10.720709046869286,31679.0,-0.6988364269736651,-0.029410531029186695
7132,4,51–60,0.043478,47009.245354962746,10.758099571027442,14521.0,-0.5652403087669237,-0.02457551814456831
7211,4,51–60,0.040698,45989.1170880342,10.73616006243784,1774.0,-0.643630041163735,-0.026194455415281686
7212,4,51–60,0.078209,51065.113121372255,10.84085682525252,31616.0,-0.2695491365556528,-0.021081168420881053
7213,4,51–60,0.075509,48789.15186455674,10.795263269271963,17063.0,-0.43245463818701996,-0.032654217274863694
7214,4,51–60,0.040909,47425.24650683298,10.766909992614334,22303.0,-0.5337607253624495,-0.021835617513852445
7215,4,51–60,0.0,58869.207469153946,10.983073439542594,3686.0,0.23858997198677898,0.0
7221,4,51–60,0.041667,44358.024439861416,10.70004890575352,793.0,-0.7726549870718062,-0.03219421534632095
7222,4,51–60,0.252495,48137.34309525669,10.781813518606176,7054.0,-0.4805105165212571,-0.12132650286903482
7223,4,51–60,0.121247,49577.228709450006,10.811286908695193,11592.0,-0.37520227078416635,-0.045492149725767816
7224,4,51–60,0.034524,41933.10645025282,10.643830923999422,366.0,-0.9735214981695615,-0.03360985620280594
7231,4,51–60,0.085073,47823.82828732916,10.77527929400475,51886.0,-0.5038572617701083,-0.04286464883056842
7232,4,51–60,0.272292,80760.30365100081,11.299240832337992,4667.0,1.3682541671809632,0.37256466369003877
7233,4,51–60,0.133854,55215.67999282808,10.919002249769484,77351.0,0.009663995812467373,0.0012935644954820077
7234,4,51–60,0.256852,39801.75838195818,10.591666370747811,441.0,-1.1599051335774666,-0.2979239533696395
7311,4,51–60,0.288322,56325.78802445815,10.938907755872052,2365.0,0.08078624954165428,0.023292453040348847
7312,4,51–60,0.214932,40184.701867457385,10.601241651618611,167.0,-1.1256927125462097,-0.24194738609298197
7313,4,51–60,0.205357,44526.36592071462,10.70383678530022,2076.0,-0.7591209162057955,-0.15589079398927355
7314,4,51–60,0.164801,62444.88876731609,11.04203966700512,84.0,0.4492759484916344,0.07404112558736983
7315,4,51–60,0.035565,52014.9188691905,10.859285857745837,554.0,-0.2037023141629227,-0.007244672803204346
7316,4,51–60,0.068182,46798.78048780488,10.753612423613337,41.0,-0.5812728595225701,-0.039632346107967883
7317,4,51–60,0.258621,38191.36303030303,10.55036467034734,33.0,-1.3074758610029933,-0.33814071464845513
7318,4,51–60,0.058824,39504.985668564,10.584182162381524,2111.0,-1.1866461651114777,-0.06980327401651756
7319,4,51–60,0.258621,45935.654611093145,10.73499688341698,721.0,-0.6477860728178826,-0.1675310819382336
7321,4,51–60,0.541331,47319.25594857468,10.764672594143146,5926.0,-0.541754936659623,-0.2932687416168904
7322,4,51–60,0.2875,48288.365317462376,10.784945926927096,7651.0,-0.4693184404074477,-0.1349290516171412
7323,4,51–60,0.089744,39381.987097246456,10.581063810474328,1511.0,-1.1977880177434914,-0.1074942878643719
7411,4,51–60,0.128171,58739.87590275611,10.980874092097269,80230.0,0.23073171677643448,0.029573114870952384
7412,4,51–60,0.199194,63789.536086044,11.063344444691042,18106.0,0.5253977911825167,0.10465608761681024
7413,4,51–60,0.205128,58540.91175038344,10.977481134951775,5670.0,0.2186087012775765,0.04484276567566672
7421,4,51–60,0.295995,51651.358783724674,10.85227178172788,7169.0,-0.22876356564049974,-0.06771287161175972
7422,4,51–60,0.239334,50375.76930517623,10.827265570699147,6353.0,-0.31811060743019715,-0.0761346841186988
7511,4,51–60,0.049561,47323.36012972777,10.764759324229988,9277.0,-0.5414450505803365,-0.02683455815181206
7512,4,51–60,0.264706,46498.07856242764,10.747166269483586,4997.0,-0.6043049295051802,-0.15996314066959824
7513,4,51–60,0.129121,105000.0,11.56171562913966,5.0,2.3060750394288316,0.2977627151660902
7514,4,51–60,0.129032,34058.283089290846,10.435828544528365,6.0,-1.7167127505189335,-0.22151087962495902
7515,4,51–60,0.195833,63418.81007872212,11.057515785360692,706.0,0.5045720264087867,0.09881185364771193
7522,4,51–60,0.139119,42988.58675834028,10.668689935219811,8047.0,-0.8847004004108271,-0.12307863500475384
7531,4,51–60,0.090909,39461.63930026433,10.583084322055427,1498.0,-1.1905687420017328,-0.10823341376663553
7532,4,51–60,0.209821,44064.4836794376,10.69340937821645,381.0,-0.7963779790771501,-0.16709682394794673
7534,4,51–60,0.191176,43355.18202524638,10.677181514285817,1989.0,-0.8543600394181481,-0.1633331348958039
7535,4,51–60,0.1,48318.43502626403,10.785568444382712,475.0,-0.467094189278085,-0.0467094189278085
7536,4,51–60,0.058824,37618.39543330614,10.5352484499865,230.0,-1.3614860255469268,-0.08008805396677242
7541,4,51–60,0.066667,61187.6628905862,11.021700861423948,1140.0,0.3766055183282862,0.025107160090391857
7542,4,51–60,0.135417,69820.11615847102,11.15367744434242,6005.0,0.848157056293351,0.11485488409207673
7543,4,51–60,0.416667,45744.52412261583,10.730827372231149,155.0,-0.662683711237992,-0.2761184339104004
7544,4,51–60,0.220034,47374.973292461786,10.76584937863706,1817.0,-0.5375502927319837,-0.11827934111098931
7549,4,51–60,0.146875,39572.66215220936,10.585893809149814,3342.0,-1.1805304614904875,-0.17339041153141535
8111,4,51–60,0.039345,54663.63670251464,10.908953990428628,2689.0,-0.02623837445104659,-0.001032348842776428
8112,4,51–60,0.106686,60974.67581992101,11.018213906463526,1205.0,0.36414664920134543,0.03884934941669474
8113,4,51–60,0.042173,84551.74145662365,11.345118950881306,38634.0,1.5321764091396552,0.06461647570264668
8114,4,51–60,0.095499,48509.862411841365,10.789522404950793,9260.0,-0.45296671192035043,-0.04325786802168154
8121,4,51–60,0.095588,45744.75535685664,10.730832427123746,38164.0,-0.6626656501371085,-0.06334288416530594
8131,4,51–60,0.122004,55717.74918227996,10.928054031928518,46977.0,0.04200595909131612,0.005124895032976932
8132,4,51–60,0.38,46665.61739920568,10.75076292836782,161.0,-0.5914540889174674,-0.22475255378863762
8141,4,51–60,0.086664,46975.60849768944,10.757383777847355,1598.0,-0.5677978334994984,-0.049207631442400535
8142,4,51–60,0.09411,44049.53123445664,10.69306998963816,11925.0,-0.797590612428623,-0.07506125253565771
8143,4,51–60,0.032258,43003.415359066326,10.669034818476575,3040.0,-0.883468134606174,-0.028498915086125964
8151,4,51–60,0.085714,39169.38328517609,10.575650681965495,702.0,-1.2171290933880963,-0.10432500311066728
8152,4,51–60,0.15625,41495.06437322407,10.63332976838028,4189.0,-1.0110420641147784,-0.1579753225179341
8153,4,51–60,0.081395,38448.928370891495,10.557086103827356,4737.0,-1.283460219555533,-0.1044672445707226
8154,4,51–60,0.157895,42213.12714142687,10.650486521354011,338.0,-0.9497410888027611,-0.14995936921651196
8156,4,51–60,0.086957,35044.31116671446,10.464368573061822,163.0,-1.6147394000130144,-0.14041289400693172
8157,4,51–60,0.05,34823.22405472708,10.458039801072765,7618.0,-1.6373520643120578,-0.0818676032156029
8160,4,51–60,0.093217,45273.49590983133,10.720477060992296,96662.0,-0.6996653111185778,-0.06522070130654047
8171,4,51–60,0.052632,45496.35362754847,10.725387461673776,15578.0,-0.6821204789811458,-0.035901365049735665
8172,4,51–60,0.058824,42701.56720924451,10.661990901335797,21494.0,-0.9086360082363361,-0.053449604548494234
8181,4,51–60,0.099028,42763.77002725141,10.663446528400556,5361.0,-0.9034350614781161,-0.08946536726805489
8182,4,51–60,0.162791,56772.67232017653,10.946810367809686,1330.0,0.10902223452267627,0.017747838580180992
8183,4,51–60,0.0,48235.08375615503,10.783841914021826,5360.0,-0.47326307188600863,-0.0
8211,4,51–60,0.060119,47296.20987879271,10.764185441857077,8502.0,-0.543495528851355,-0.03267440769901461
8212,4,51–60,0.112039,47358.93474434154,10.765510776575647,13680.0,-0.5387601158633815,-0.060362144621217396
8219,4,51–60,0.235294,44285.61646430577,10.69841521853306,214.0,-0.778492141696712,-0.18317452998838615
8311,4,51–60,0.236651,74111.72098099328,11.213328976656529,2023.0,1.0612916229161793,0.2511557238547367
8312,4,51–60,0.25836,59718.85876778518,10.997403141754948,193.0,0.2897899119109029,0.07487012164130087
8322,4,51–60,0.277177,40764.74400603135,10.615572869328275,56663.0,-1.0744873577593015,-0.2978231823616499
8331,4,51–60,0.316808,42612.991431639166,10.65991444894966,60030.0,-0.9160551601384479,-0.2902136031731414
8332,4,51–60,0.30474,49404.76910138767,10.8078022390302,131589.0,-0.38765297456426295,-0.1181333674687135
8341,4,51–60,0.09375,48370.05594546464,10.7866362224313,3238.0,-0.46327902472477844,-0.04343240856794798
8342,4,51–60,0.01087,51705.70828563982,10.853323466116098,58689.0,-0.22500590363902032,-0.0024458141725561505
8343,4,51–60,0.20242,58689.86409991999,10.980022317992024,11041.0,0.2276883330151267,0.046088672368921946
8344,4,51–60,0.180942,47765.50583451527,10.774059022714304,4915.0,-0.5082172837605241,-0.09195785175819675
8350,4,51–60,0.021277,54741.27996387231,10.910373364927665,21472.0,-0.02116695789237937,-0.00045036936307615583
9111,4,51–60,0.0,32406.41889338757,10.386111796151878,954.0,-1.8943503938123392,-0.0
9112,4,51–60,0.027778,36975.432344624496,10.518008980401092,177192.0,-1.423082546815577,-0.039530386985443096
9122,4,51–60,0.083333,39942.56462455728,10.595197816840138,8565.0,-1.1472872979034976,-0.09560689239619218
9123,4,51–60,0.0,40717.82101946248,10.614421138482763,394.0,-1.078602485151701,-0.0
9129,4,51–60,0.078125,47730.91452458508,10.773334570189004,56.0,-0.5108057482815312,-0.03990669908449463
9211,4,51–60,0.142857,32432.47982929755,10.386915663516277,1006.0,-1.8914781805482925,-0.2702108984385874
9212,4,51–60,0.0625,29735.79670021521,10.300106875130178,933.0,-2.2016454599787356,-0.13760284124867098
9213,4,51–60,0.102679,34530.75667500688,10.449605703697571,1449.0,-1.6674870435687676,-0.17121590214659752
9214,4,51–60,0.083624,39038.41188206328,10.572301360449178,3311.0,-1.229096199046035,-0.10278194054902563
9215,4,51–60,0.043478,34786.69490023707,10.456990262202686,37.0,-1.6411020603901176,-0.07135183538164154
9216,4,51–60,0.05318,45880.7558558301,10.733801045733369,219.0,-0.6520587936778511,-0.03467648664778812
9311,4,51–60,0.0,47344.54402399454,10.765206865449152,83.0,-0.5398459884927121,-0.0
9312,4,51–60,0.008065,49033.80823138743,10.800265303082965,42047.0,-0.4145824014282611,-0.0033436070675189255
9313,4,51–60,0.010627,42037.08600237599,10.646307507706863,19344.0,-0.9646726794600746,-0.010251576564622212
9321,4,51–60,0.1,44610.3877654476,10.705722020428125,3744.0,-0.7523849824186762,-0.07523849824186762
9329,4,51–60,0.187081,49274.72087977003,10.805166467464442,21928.0,-0.397070570535253,-0.07428435940630566
9333,4,51–60,0.178483,49059.68374457802,10.800792871492844,14800.0,-0.4126974026689436,-0.07365947052056106
9334,4,51–60,0.181818,38827.58862521512,10.566886319978812,2046.0,-1.248444106117712,-0.2269896104861102
9412,4,51–60,0.012346,34953.54409951003,10.461775147370904,40153.0,-1.6240056944275776,-0.02004997430340287
9510,4,51–60,0.041667,44619.08338265193,10.705916925029037,732.0,-0.7516885894504383,-0.03132060845663141
9611,4,51–60,0.263531,45621.513152801606,10.728134663916142,10941.0,-0.6723047418720169,-0.1771731409302745
9612,4,51–60,0.196429,44192.02796484752,10.69629968901221,1086.0,-0.7860509159664143,-0.1544031953723668
9621,4,51–60,0.229246,44115.48459250178,10.694566124351663,9840.0,-0.7922449320847738,-0.18161898170070606
9622,4,51–60,0.126755,43552.30990408416,10.68171802115154,6576.0,-0.8381511276383815,-0.10623984618380306
