institusjonskode,institusjonsnavn,aar,studieprogramkode,studieprogramnavn,studiumkode,studiumnavn,nivaakode,nivaanavn,nus_kode,studiepoeng,kandidater_totalt,kandidater_kvinner,kandidater_menn,kjonn_skjermet
1175,OsloMet – storbyuniversitetet,2019,IKTMA,Masterstudium i digital læringsdesign,UVFAG,Pedagogiske fag,M2,"Master, 2-årig",724905,120.00,12,6,6,0
1175,OsloMet – storbyuniversitetet,2019,INFORMATIK,Bachelorstudium i informasjonsteknologi,REALFAG,Matematisk-naturvitenskapelige fag,B3,"Bachelor, 3-årig",654120,180.00,32,8,24,0
1175,OsloMet – storbyuniversitetet,2019,JFOTO,Bachelorstudium i fotojournalistikk,JOU,Journalist-/fotoutdanning,B3,"Bachelor, 3-årig",616307,180.00,10,5,5,0
1175,OsloMet – storbyuniversitetet,2019,JMOK,Bachelorstudium i medier og kommunikasjon,SAMVIT,Samfunnsvitenskap,B3,"Bachelor, 3-årig",635119,180.00,33,22,11,0
1175,OsloMet – storbyuniversitetet,2019,JOURNALIST,Bachelorstudium i journalistikk,JOU,Journalist-/fotoutdanning,B3,"Bachelor, 3-årig",635205,180.00,43,34,9,0
1175,OsloMet – storbyuniversitetet,2019,LARKIVDOK,Bachelorstudium i arkivvitenskap,HUMAN,Historisk-filosofiske fag,B3,"Bachelor, 3-årig",613426,180.00,18,14,4,0
1175,OsloMet – storbyuniversitetet,2019,LBIBIN,Bachelorstudium i bibliotek- og informasjonsvitenskap,BIB,Bibliotekarutdanning,B3,"Bachelor, 3-årig",612206,180.00,76,54,22,0
1175,OsloMet – storbyuniversitetet,2019,LVD,"Bachelorstudium i vernepleie, deltid, Lillestrøm",VER,Vernepleierutdanning,B3,"Bachelor, 3-årig",661305,180.00,43,33,10,0
1175,OsloMet – storbyuniversitetet,2019,MABIO,Masterstudium i biomedisin,HELSEFAG,Helsefag,M2,"Master, 2-årig",751910,120.00,10,,,1
1175,OsloMet – storbyuniversitetet,2019,MABIO-D,Masterstudium i biomedisin - deltidsstudium,HELSEFAG,Helsefag,M2,"Master, 2-årig",751910,120.00,5,,,1
1175,OsloMet – storbyuniversitetet,2019,MAEND,Masterstudium i energi og miljø i bygg - deltid,TEKNOLOGI,Teknologi,M2,"Master, 2-årig",755109,120.00,0,0,0,0
1175,OsloMet – storbyuniversitetet,2019,MAENERGI,Masterstudium i energi og miljø i bygg,TEKNOLOGI,Teknologi,M2,"Master, 2-årig",755109,120.00,21,7,14,0
1175,OsloMet – storbyuniversitetet,2019,MAERG,Masterstudium i ergoterapi,HELSEFAG,Helsefag,M2,"Master, 2-årig",765102,120.00,0,0,0,0
1175,OsloMet – storbyuniversitetet,2019,MAERGD,Masterstudium i ergoterapi,HELSEFAG,Helsefag,M2,"Master, 2-årig",765102,120.00,3,,,1
1175,OsloMet – storbyuniversitetet,2019,MAEST,Masterstudium i estetiske fag,HUMAN,Historisk-filosofiske fag,M2,"Master, 2-årig",719907,120.00,25,19,6,0
1175,OsloMet – storbyuniversitetet,2019,MAFYS,Masterstudium i fysioterapi,HELSEFAG,Helsefag,M2,"Master, 2-årig",765207,120.00,12,6,6,0
1175,OsloMet – storbyuniversitetet,2019,MAFYSD,Masterstudium i fysioterapi - deltidsstudium,HELSEFAG,Helsefag,M2,"Master, 2-årig",765207,120.00,3,,,1
1175,OsloMet – storbyuniversitetet,2019,MAJOR,Masterstudium i jordmorfag,HELSEFAG,Helsefag,M2,"Master, 2-årig",761107,120.00,38,,,1
1175,OsloMet – storbyuniversitetet,2019,MALKD,"Masterstudium i atferdsvitenskap, deltid",ØA,Økonomisk-administrativ utdanning,M2,"Master, 2-årig",741128,120.00,7,,,1
1175,OsloMet – storbyuniversitetet,2019,MALKS,Masterstudium i atferdsvitenskap,ØA,Økonomisk-administrativ utdanning,M2,"Master, 2-årig",741128,120.00,11,,,1
1175,OsloMet – storbyuniversitetet,2019,MANES,Masterstudium i anestesisykepleie,HELSEFAG,Helsefag,M2,"Master, 2-årig",761109,120.00,20,15,5,0
1175,OsloMet – storbyuniversitetet,2019,MAPD,Masterstudium i produktdesign   design for kompleksitet,ANNET,Annet,M2,"Master, 2-årig",716106,120.00,15,10,5,0
1175,OsloMet – storbyuniversitetet,2019,MAPO,Masterstudium i empowerment og helsefremmende arbeid,HELSEFAG,Helsefag,M2,"Master, 2-årig",769915,120.00,16,,,1
1175,OsloMet – storbyuniversitetet,2019,MAPSYKHD4,Masterstudium i psykisk helsearbeid - deltid,HELSEFAG,Helsefag,ME,"Master, erfaringsbasert, 1,5-2 år",769931,120.00,21,,,1
1175,OsloMet – storbyuniversitetet,2019,MAREHABHAB,Masterstudium i rehabilitering og habilitering,HELSEFAG,Helsefag,ME,"Master, erfaringsbasert, 1,5-2 år",761904,120.00,10,,,1
1175,OsloMet – storbyuniversitetet,2019,MASE,Master i samfunnsernæring,ERNÆRING,Ernæring,M2,"Master, 2-årig",769921,120.00,17,,,1
1175,OsloMet – storbyuniversitetet,2019,MASYKV,Masterstudium i sykepleie - klinisk forskning og fagutvikling,HELSEFAG,Helsefag,M2,"Master, 2-årig",761104,120.00,11,,,1
1175,OsloMet – storbyuniversitetet,2019,MASYKVD4,Masterstudium i sykepleie - klinisk forskning og fagutvikling deltid,HELSEFAG,Helsefag,M2,"Master, 2-årig",761104,120.00,14,,,1
1175,OsloMet – storbyuniversitetet,2019,MASØA,Masterstudium i økonomi og administrasjon,ØA,Økonomisk-administrativ utdanning,M2,"Master, 2-årig",741125,120.00,60,41,19,0
1175,OsloMet – storbyuniversitetet,2019,MAUU,Master's Degree Programme in Universal Design of ICT,REALFAG,Matematisk-naturvitenskapelige fag,M2,"Master, 2-årig",754131,120.00,19,5,14,0
1175,OsloMet – storbyuniversitetet,2019,MAUUD,Master's Degree Programme in Universal Design of ICT - part-time,REALFAG,Matematisk-naturvitenskapelige fag,M2,"Master, 2-årig",754131,120.00,0,0,0,0
1175,OsloMet – storbyuniversitetet,2019,MAYP,"Master i yrkespedagogikk, deltid",UVFAG,Pedagogiske fag,M2,"Master, 2-årig",724116,120.00,26,15,11,0
1175,OsloMet – storbyuniversitetet,2019,MBARN,Masterstudium i barnesykepleie,HELSEFAG,Helsefag,M2,"Master, 2-årig",761112,120.00,15,,,1
1175,OsloMet – storbyuniversitetet,2019,MBIB,Masterstudium i bibliotek- og informasjonsvitenskap - deltid,BIB,Bibliotekarutdanning,M2,"Master, 2-årig",712202,120.00,5,,,1
1175,OsloMet – storbyuniversitetet,2019,MBSL,Erfaringsbasert masterstudium i bibliotek - styring og ledelse,BIB,Bibliotekarutdanning,ME,"Master, erfaringsbasert, 1,5-2 år",712203,90.00,4,,,1
1175,OsloMet – storbyuniversitetet,2019,MEGB,Bachelorstudium i fysioterapi - studieretning mensendieck,FYS,Fysioterapeututdanning,B3,"Bachelor, 3-årig",665205,180.00,50,34,16,0
1175,OsloMet – storbyuniversitetet,2019,MINT,Masterstudium i intensivsykepleie,HELSEFAG,Helsefag,M2,"Master, 2-årig",761110,120.00,33,27,6,0
1175,OsloMet – storbyuniversitetet,2019,MJOUR,"Masterstudium i journalistikk, heltid",JOU,Journalist-/fotoutdanning,M2,"Master, 2-årig",735203,120.00,3,,,1
1175,OsloMet – storbyuniversitetet,2019,MSFB,Masterprogram i sosialfag: Studieretning familiebehandling,SAMVIT,Samfunnsvitenskap,ME,"Master, erfaringsbasert, 1,5-2 år",762104,120.00,0,0,0,0
1175,OsloMet – storbyuniversitetet,2019,MSFD,Masterprogram i sosialfag,SAMVIT,Samfunnsvitenskap,M2,"Master, 2-årig",762104,120.00,34,30,4,0
1175,OsloMet – storbyuniversitetet,2019,MSFH,Masterprogram i sosialfag,SAMVIT,Samfunnsvitenskap,M2,"Master, 2-årig",762104,120.00,46,37,9,0
1175,OsloMet – storbyuniversitetet,2019,MSL,Masterstudium i styring og ledelse,ØA,Økonomisk-administrativ utdanning,ME,"Master, erfaringsbasert, 1,5-2 år",741132,90.00,29,19,10,0
1175,OsloMet – storbyuniversitetet,2019,OKAD,Bachelorstudium i økonomi og administrasjon,ØA,Økonomisk-administrativ utdanning,B3,"Bachelor, 3-årig",641141,180.00,106,55,51,0
1175,OsloMet – storbyuniversitetet,2019,PARA,Bachelorstudium i prehospitalt arbeid - paramedic,HELSEFAG,Helsefag,B3,"Bachelor, 3-årig",669966,180.00,59,19,40,0
1175,OsloMet – storbyuniversitetet,2019,PDB,Bachelorstudium i produktdesign,ANNET,Annet,B3,"Bachelor, 3-årig",616109,180.00,31,20,11,0
1175,OsloMet – storbyuniversitetet,2019,PDTKD,Praktisk-pedagogisk utdanning i drama og teaterkommunikasjon - deltid,PRAKTPED,Praktisk-pedagogisk utdanning,AR,"Årsstudium, 60-studiepoeng",623801,60.00,13,,,1
1175,OsloMet – storbyuniversitetet,2019,PFKHD,"Praktisk-pedagogisk utdanning i design, kunst og håndverk - deltid",PRAKTPED,Praktisk-pedagogisk utdanning,AR,"Årsstudium, 60-studiepoeng",623802,60.00,10,7,3,0
1175,OsloMet – storbyuniversitetet,2019,PPH,"Praktisk-pedagogisk utdanning, yrkesdidaktikk, heltid",PRAKTPED,Praktisk-pedagogisk utdanning,AR,"Årsstudium, 60-studiepoeng",623802,60.00,21,16,5,0
1175,OsloMet – storbyuniversitetet,2019,PPU,"Praktisk-pedagogisk utdanning, deltid",PRAKTPED,Praktisk-pedagogisk utdanning,AR,"Årsstudium, 60-studiepoeng",623802,60.00,52,31,21,0
1175,OsloMet – storbyuniversitetet,2019,PPUD,"Praktisk-pedagogisk utdanning, Sandvika",PRAKTPED,Praktisk-pedagogisk utdanning,AR,"Årsstudium, 60-studiepoeng",623802,60.00,28,20,8,0
1175,OsloMet – storbyuniversitetet,2019,PPUDTK,Praktisk-pedagogisk utdanning i drama og teaterkommunikasjon,PRAKTPED,Praktisk-pedagogisk utdanning,AR,"Årsstudium, 60-studiepoeng",623801,60.00,12,,,1
1175,OsloMet – storbyuniversitetet,2019,PPUFKH,"Praktisk-pedagogisk utdanning i design, kunst og håndverk",PRAKTPED,Praktisk-pedagogisk utdanning,AR,"Årsstudium, 60-studiepoeng",623802,60.00,21,15,6,0
1175,OsloMet – storbyuniversitetet,2019,PPUN,"Praktisk-pedagogisk utdanning for yrkesfag, delvis nettbasert",PRAKTPED,Praktisk-pedagogisk utdanning,AR,"Årsstudium, 60-studiepoeng",623802,60.00,29,17,12,0
1175,OsloMet – storbyuniversitetet,2019,PPUS,"Praktisk-pedagogisk utdanning, Sandefjord",PRAKTPED,Praktisk-pedagogisk utdanning,AR,"Årsstudium, 60-studiepoeng",623802,60.00,25,14,11,0
1175,OsloMet – storbyuniversitetet,2019,PSYK,Bachelorstudium i psykologi med vekt på atferdsanalyse,PSYKOLOGI,Psykologi,B3,"Bachelor, 3-årig",636901,180.00,20,15,5,0
1175,OsloMet – storbyuniversitetet,2019,RADB,Bachelorstudium i radiografi,RAD,Radiografutdanning,B3,"Bachelor, 3-årig",669938,180.00,41,36,5,0
1175,OsloMet – storbyuniversitetet,2019,RESB,Bachelorstudium i farmasi - reseptarutdanning,RES,Reseptarutdanning,B3,"Bachelor, 3-årig",666201,180.00,73,56,17,0
1175,OsloMet – storbyuniversitetet,2019,REVB,Bachelorstudium i regnskap og revisjon,ØA,Økonomisk-administrativ utdanning,B3,"Bachelor, 3-årig",641142,180.00,46,32,14,0
1175,OsloMet – storbyuniversitetet,2019,SERN,Bachelorstudium i samfunnsernæring,ERNÆRING,Ernæring,B3,"Bachelor, 3-årig",669941,180.00,23,,,1
1175,OsloMet – storbyuniversitetet,2019,SKUT-MA,Masterstudium i skolerettet utdanningsvitenskap med fordypning i skolefag eller pedagogikk,UVFAG,Pedagogiske fag,M2,"Master, 2-årig",729906,120.00,40,22,18,0
1175,OsloMet – storbyuniversitetet,2019,SOSH,Bachelorstudium i sosialt arbeid,SOS,Sosionomutdanning/sosialt arbeid,B3,"Bachelor, 3-årig",662116,180.00,119,109,10,0
1175,OsloMet – storbyuniversitetet,2019,SPH,Bachelorstudium i sykepleie,SYK,Sykepleierutdanning,B3,"Bachelor, 3-årig",661120,180.00,120,112,8,0
1175,OsloMet – storbyuniversitetet,2019,SYBAS,Bachelorstudium i sykepleie,SYK,Sykepleierutdanning,B3,"Bachelor, 3-årig",661120,180.00,23,17,6,0
1175,OsloMet – storbyuniversitetet,2019,SYPLGR,Bachelorstudium i sykepleie,SYK,Sykepleierutdanning,B3,"Bachelor, 3-årig",661120,180.00,439,373,66,0
1175,OsloMet – storbyuniversitetet,2019,TLB,Trafikklærer,UVFAG,Pedagogiske fag,HK,"Høyskolekandidat, 2-årig",623703,120.00,20,9,11,0
1175,OsloMet – storbyuniversitetet,2019,TOS,Bachelorstudium - faglærerutdanning for tospråklige lærere,FAG,Faglærerutdanning,B3,"Bachelor, 3-årig",623133,180.00,0,0,0,0
1175,OsloMet – storbyuniversitetet,2019,TOSBA,"Lærerutdanning for tospråklige lærere, bachelorstudium",FAG,Faglærerutdanning,B3,"Bachelor, 3-årig",622127,180.00,20,16,4,0
1175,OsloMet – storbyuniversitetet,2019,UTVBA,Bachelorstudium i utviklingsstudier,SAMVIT,Samfunnsvitenskap,B3,"Bachelor, 3-årig",631910,180.00,32,29,3,0
1175,OsloMet – storbyuniversitetet,2019,UVB-SPPT,Tegnspråk og tolking,DOV,Tegnspråk,B3,"Bachelor, 3-årig",611903,180.00,15,,,1
1175,OsloMet – storbyuniversitetet,2019,YLBAH,Yrkesfaglærerutdanning i bygg- og anleggsteknikk,YRKESFAG,Yrkesfaglærerutdanning,B3,"Bachelor, 3-årig",623406,180.00,11,,,1
1175,OsloMet – storbyuniversitetet,2019,YLBAN,"Yrkesfaglærerutdanning i bygg- og anleggsteknikk, nettbasert",YRKESFAG,Yrkesfaglærerutdanning,B3,"Bachelor, 3-årig",623406,180.00,8,,,1
1175,OsloMet – storbyuniversitetet,2019,YLDHH,Bachelorstudium - yrkesfaglærer i Design og håndverk/medieproduksjon,YRKESFAG,Yrkesfaglærerutdanning,B3,"Bachelor, 3-årig",623125,180.00,21,,,1
1175,OsloMet – storbyuniversitetet,2019,YLEFH,Yrkesfaglærerutdanning i elektrofag,YRKESFAG,Yrkesfaglærerutdanning,B3,"Bachelor, 3-årig",623406,180.00,5,,,1
1175,OsloMet – storbyuniversitetet,2019,YLEFN,"Yrkesfaglærerutdanning i elektrofag, nettbasert",YRKESFAG,Yrkesfaglærerutdanning,B3,"Bachelor, 3-årig",623406,180.00,3,,,1
1175,OsloMet – storbyuniversitetet,2019,YLHSD,"Yrkesfaglærerutdanning i helse- og oppvekstfag, deltid",YRKESFAG,Yrkesfaglærerutdanning,B3,"Bachelor, 3-årig",623507,180.00,12,,,1
1175,OsloMet – storbyuniversitetet,2019,YLHSH,"Yrkesfaglærerutdanning i helse- og oppvekstfag, heltid",YRKESFAG,Yrkesfaglærerutdanning,B3,"Bachelor, 3-årig",623507,180.00,12,,,1
1175,OsloMet – storbyuniversitetet,2019,YLRMH,Yrkesfaglærerutdanning i restaurant- og matfag,YRKESFAG,Yrkesfaglærerutdanning,B3,"Bachelor, 3-årig",623405,180.00,21,13,8,0
1175,OsloMet – storbyuniversitetet,2019,YLSSH,Yrkesfaglærerutdanning i service og samferdsel,YRKESFAG,Yrkesfaglærerutdanning,B3,"Bachelor, 3-årig",623304,180.00,7,,,1
1175,OsloMet – storbyuniversitetet,2019,YLSSN,"Yrkesfaglærerutdanning i service og samferdsel, nettbasert",YRKESFAG,Yrkesfaglærerutdanning,B3,"Bachelor, 3-årig",623304,180.00,9,5,4,0
1175,OsloMet – storbyuniversitetet,2019,YLTIH,Yrkesfaglærerutdanning i teknikk og industriell produksjon,YRKESFAG,Yrkesfaglærerutdanning,B3,"Bachelor, 3-årig",623406,180.00,11,,,1
1175,OsloMet – storbyuniversitetet,2019,YLTIN,"Yrkesfaglærerutdanning i teknikk og industriell produksjon, nettbasert",YRKESFAG,Yrkesfaglærerutdanning,B3,"Bachelor, 3-årig",623406,180.00,5,,,1
1175,OsloMet – storbyuniversitetet,2020,ABY,"Yrkesfaglærerutdanning, arbeidsplassbasert",YRKESFAG,Yrkesfaglærerutdanning,B3,"Bachelor, 3-årig",623901,180.00,15,,,1
1175,OsloMet – storbyuniversitetet,2020,ADML,Bachelorstudium i administrasjon og ledelse i offentlig virksomhet,ØA,Økonomisk-administrativ utdanning,B3,"Bachelor, 3-årig",641143,180.00,84,51,33,0
1175,OsloMet – storbyuniversitetet,2020,ANVDATA,Bachelorstudium i anvendt datateknologi,REALFAG,Matematisk-naturvitenskapelige fag,B3,"Bachelor, 3-årig",654128,180.00,52,14,38,0
1175,OsloMet – storbyuniversitetet,2020,BACHKULT,Bachelor i kultur- og samfunnsfag,HUMAN,Historisk-filosofiske fag,B3,"Bachelor, 3-årig",613424,180.00,0,0,0,0
1175,OsloMet – storbyuniversitetet,2020,BACHKULTLU,Bachelor i kultur- og samfunnsfag,HUMAN,Historisk-filosofiske fag,B3,"Bachelor, 3-årig",613424,180.00,0,0,0,0
1175,OsloMet – storbyuniversitetet,2020,BHMADELTID,Masterstudium i barnehagekunnskap,UVFAG,Pedagogiske fag,M2,"Master, 2-årig",721104,120.00,9,,,1
1175,OsloMet – storbyuniversitetet,2020,BHMAHELTID,Masterstudium i barnehagekunnskap,UVFAG,Pedagogiske fag,M2,"Master, 2-årig",721104,120.00,5,,,1
1175,OsloMet – storbyuniversitetet,2020,BIBMASTER,Masterstudium i bibliotek- og informasjonsvitenskap,BIB,Bibliotekarutdanning,M2,"Master, 2-årig",712202,120.00,6,,,1
1175,OsloMet – storbyuniversitetet,2020,BIGB,Bachelorstudium i bioingeniørfag,BIO,Bioingeniørutdanning,B3,"Bachelor, 3-årig",669937,180.00,57,49,8,0
1175,OsloMet – storbyuniversitetet,2020,BLA,"Bachelorstudium i barnehagelærerutdanning, arbeidsplassbasert",BLU,Barnehagelærerutdanning,B3,"Bachelor, 3-årig",621107,180.00,22,,,1
1175,OsloMet – storbyuniversitetet,2020,BLAO,"Bachelorstudium i barnehagelærerutdanning, arbeidsplassbasert",BLU,Barnehagelærerutdanning,B3,"Bachelor, 3-årig",621107,180.00,43,31,12,0
1175,OsloMet – storbyuniversitetet,2020,BLD,Bachelorstudium i barnehagelærerutdanning - samlings- og nettbasert,BLU,Barnehagelærerutdanning,B3,"Bachelor, 3-årig",621107,180.00,72,57,15,0
1175,OsloMet – storbyuniversitetet,2020,BLH,"Bachelorstudium i barnehagelærerutdanning, heltid",BLU,Barnehagelærerutdanning,B3,"Bachelor, 3-årig",621107,180.00,199,173,26,0
1175,OsloMet – storbyuniversitetet,2020,BVUD,Bachelorstudium i barnevern - deltid,BAR,Barnevernpedagogutdanning,B3,"Bachelor, 3-årig",662117,180.00,48,32,16,0
1175,OsloMet – storbyuniversitetet,2020,BVUH,Bachelorstudium i barnevern,BAR,Barnevernpedagogutdanning,B3,"Bachelor, 3-årig",662117,180.00,86,74,12,0
1175,OsloMet – storbyuniversitetet,2020,ERGB,Bachelorstudium i ergoterapi,ERG,Ergoterapeututdanning,B3,"Bachelor, 3-årig",665102,180.00,63,45,18,0
1175,OsloMet – storbyuniversitetet,2020,ESTDTK-BA,Bachelorstudium i drama og teaterkommunikasjon,HUMAN,Historisk-filosofiske fag,B3,"Bachelor, 3-årig",615208,180.00,13,,,1
1175,OsloMet – storbyuniversitetet,2020,ESTKD-BA,Bachelorstudium i kunst og design,HUMAN,Historisk-filosofiske fag,B3,"Bachelor, 3-årig",616902,180.00,23,,,1
1175,OsloMet – storbyuniversitetet,2020,FAGFKH-BA2,"Faglærerutdanning i design, kunst og håndverk",FAG,Faglærerutdanning,B3,"Bachelor, 3-årig",623130,180.00,28,23,5,0
1175,OsloMet – storbyuniversitetet,2020,FLKMA,Masterstudium i internasjonal utdanning og utvikling,SAMVIT,Samfunnsvitenskap,M2,"Master, 2-årig",713416,120.00,8,,,1
1175,OsloMet – storbyuniversitetet,2020,FLKMO,Masterstudium i flerkulturell og internasjonal utdanning,SAMVIT,Samfunnsvitenskap,M2,"Master, 2-årig",713416,120.00,10,,,1
1175,OsloMet – storbyuniversitetet,2020,FUTB,Bachelorstudium i fysioterapi,FYS,Fysioterapeututdanning,B3,"Bachelor, 3-årig",665204,180.00,100,75,25,0
1175,OsloMet – storbyuniversitetet,2020,GLU1-7,Grunnskolelærerutdanning 1.-7. trinn,GLU1-7,Grunnskolelærerutdanning 1-7 trinn,YU,"Yrkesutdanning, 4-årig",622112,240.00,152,119,33,0
1175,OsloMet – storbyuniversitetet,2020,GLU-ENG,Grunnskolelærerutdanning 5.-10. trinn,GLU5-10,Grunnskolelærerutdanning 5-10 trinn,YU,"Yrkesutdanning, 4-årig",622113,240.00,50,23,27,0
1175,OsloMet – storbyuniversitetet,2020,GLU-MAT,Grunnskolelærerutdanning 5.-10. trinn,GLU5-10,Grunnskolelærerutdanning 5-10 trinn,YU,"Yrkesutdanning, 4-årig",622113,240.00,63,42,21,0
1175,OsloMet – storbyuniversitetet,2020,GLU-NOR,Grunnskolelærerutdanning 5.-10. trinn,GLU5-10,Grunnskolelærerutdanning 5-10 trinn,YU,"Yrkesutdanning, 4-årig",622113,240.00,49,38,11,0
1175,OsloMet – storbyuniversitetet,2020,GVD,"Bachelorstudium i vernepleie, deltid, Bærum",VER,Vernepleierutdanning,B3,"Bachelor, 3-årig",661305,180.00,38,26,12,0
1175,OsloMet – storbyuniversitetet,2020,GVH,Bachelorstudium i vernepleie,VER,Vernepleierutdanning,B3,"Bachelor, 3-årig",661305,180.00,89,74,15,0
1175,OsloMet – storbyuniversitetet,2020,HINGBYGG,Bachelorstudium i ingeniørfag - bygg,ING,Ingeniørutdanning,B3,"Bachelor, 3-årig",657107,180.00,106,27,79,0
1175,OsloMet – storbyuniversitetet,2020,HINGDATA,Bachelorstudium i ingeniørfag - data,ING,Ingeniørutdanning,B3,"Bachelor, 3-årig",654122,180.00,81,8,73,0
1175,OsloMet – storbyuniversitetet,2020,HINGELEKTR,Bachelorstudium i ingeniørfag - elektronikk og informasjonsteknologi,ING,Ingeniørutdanning,B3,"Bachelor, 3-årig",655106,180.00,68,10,58,0
1175,OsloMet – storbyuniversitetet,2020,HINGENERGI,Bachelorstudium i ingeniørfag - energi og miljø i bygg,ING,Ingeniørutdanning,B3,"Bachelor, 3-årig",655107,180.00,34,12,22,0
1175,OsloMet – storbyuniversitetet,2020,HINGKJEMI,Bachelorstudium i ingeniørfag - bioteknologi og kjemi,ING,Ingeniørutdanning,B3,"Bachelor, 3-årig",652211,180.00,22,14,8,0
1175,OsloMet – storbyuniversitetet,2020,HINGMASKIN,Bachelorstudium i ingeniørfag - maskin,ING,Ingeniørutdanning,B3,"Bachelor, 3-årig",655213,180.00,57,7,50,0
1175,OsloMet – storbyuniversitetet,2020,IFHBA,Bachelorstudium: Faglærerutdanning i kroppsøving og idrettsfag,FAG,Faglærerutdanning,B3,"Bachelor, 3-årig",623124,180.00,58,12,46,0
1175,OsloMet – storbyuniversitetet,2020,IKTMA,Masterstudium i digital læringsdesign,UVFAG,Pedagogiske fag,M2,"Master, 2-årig",724905,120.00,10,3,7,0
1175,OsloMet – storbyuniversitetet,2020,INFORMATIK,Bachelorstudium i informasjonsteknologi,REALFAG,Matematisk-naturvitenskapelige fag,B3,"Bachelor, 3-årig",654120,180.00,34,4,30,0
1175,OsloMet – storbyuniversitetet,2020,JFOTO,Bachelorstudium i fotojournalistikk,JOU,Journalist-/fotoutdanning,B3,"Bachelor, 3-årig",616307,180.00,8,4,4,0
1175,OsloMet – storbyuniversitetet,2020,JMOK,Bachelorstudium i medier og kommunikasjon,SAMVIT,Samfunnsvitenskap,B3,"Bachelor, 3-årig",635119,180.00,42,22,20,0
1175,OsloMet – storbyuniversitetet,2020,JOURNALIST,Bachelorstudium i journalistikk,JOU,Journalist-/fotoutdanning,B3,"Bachelor, 3-årig",635205,180.00,54,43,11,0
1175,OsloMet – storbyuniversitetet,2020,LARKIVDOK,Bachelorstudium i arkivvitenskap,HUMAN,Historisk-filosofiske fag,B3,"Bachelor, 3-årig",613426,180.00,16,13,3,0
1175,OsloMet – storbyuniversitetet,2020,LBIBIN,Bachelorstudium i bibliotek- og informasjonsvitenskap,BIB,Bibliotekarutdanning,B3,"Bachelor, 3-årig",612206,180.00,70,49,21,0
1175,OsloMet – storbyuniversitetet,2020,LVD,"Bachelorstudium i vernepleie, deltid, Lillestrøm",VER,Vernepleierutdanning,B3,"Bachelor, 3-årig",661305,180.00,37,32,5,0
1175,OsloMet – storbyuniversitetet,2020,MABIO,Masterstudium i biomedisin,HELSEFAG,Helsefag,M2,"Master, 2-årig",751910,120.00,14,,,1
1175,OsloMet – storbyuniversitetet,2020,MABIO-D,Masterstudium i biomedisin - deltidsstudium,HELSEFAG,Helsefag,M2,"Master, 2-årig",751910,120.00,5,,,1
1175,OsloMet – storbyuniversitetet,2020,MABY,Master's Degree Programme in Structural Engineering and Building Technology,TEKNOLOGI,Teknologi,M2,"Master, 2-årig",757106,120.00,17,,,1
