nus_code,nus_name,nus_kortnavn,level_digit,level_name,field_digit,field_name,nus4,isced,complete_pull,n_total,n_employed,n_employed_scored,share_employed,share_selvstendig,share_i_utdanning,share_ledig,share_ufor_aap,share_utenfor,exposure_w,coverage_scored,share_E3,share_E2,share_E1,share_E0,share_top5_v1,exposure2_w,coverage2_scored,share2_E3,share2_E2,share2_E1,share2_E0,share_top5_v2,share_q1_v1,share_q2_v1,share_q3_v1,share_q4_v1,share_q5_v1,share_q1_v2,share_q2_v2,share_q3_v2,share_q4_v2,share_q5_v2,n_occupations,eloundou_beta_w,mouchel_grounded_w,handa_augmentation_w,handa_automation_w,anthropic2026_job_exposure_w,n_total_recent,n_employed_recent,share_employed_recent,exposure_w_recent,share_E3_recent,exposure2_w_recent,share2_E3_recent,share_top5_v1_recent,share_top5_v2_recent,share_i_utdanning_recent,share_ledig_recent
541165,"Fagskoleutdanning, praktisk lederutdanning, ettårig",Ledelse,5,Påbygging/fagskole,4,Økonomiske og administrative fag,5411,0413,True,30,27,27,0.900000,0.000000,0.000000,0.100000,0.000000,0.000000,0.178629,1.000000,0.000000,0.000000,0.296296,0.703704,0.000000,0.169340,1.000000,0.000000,0.000000,0.296296,0.703704,0.000000,0.444444,0.259259,0.000000,0.296296,0.000000,0.444444,0.259259,0.000000,0.296296,0.000000,6,0.174164,0.150240,0.583225,0.341775,0.015294,0,0,,,,,,,,,
541167,"Fagskoleutdanning, innovasjon og entreprenørskap, ettårig",Innovasjon og entreprenørskap,5,Påbygging/fagskole,4,Økonomiske og administrative fag,5411,0413,True,8,0,0,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,,,,,
541168,"Fagskoleutdanning, prosjektgjennomføring i tekniske produksjonsbedrifter, 10 studiepoeng",Prosjektgjennomføring i teknisk produksjon,5,Påbygging/fagskole,4,Økonomiske og administrative fag,5411,0413,True,3,3,3,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.087254,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.088494,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,0.085073,0.078513,0.566221,0.183779,0.010150,0,0,,,,,,,,,
541169,"Fagskoleutdanning, regnskapscontroller, toårig",Regnskapscontroller,5,Påbygging/fagskole,4,Økonomiske og administrative fag,5411,0411,True,3,3,3,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.808274,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.772580,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1,0.788068,0.685439,0.513242,0.486758,0.251400,0,0,,,,,,,,,
541170,"Fagskoleutdanning, HR-konsulent, ettårig",HR-konsulent,5,Påbygging/fagskole,4,Økonomiske og administrative fag,5411,0413,True,3,3,3,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.501224,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.635356,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1,0.488693,0.563693,0.594118,0.405882,0.146625,0,0,,,,,,,,,
541199,"Økonomisk-administrative fag, uspesifiserte, påbygging til videregående utdanning",Økonomisk-administrative fag,5,Påbygging/fagskole,4,Økonomiske og administrative fag,5411,0413,True,219,160,160,0.730594,0.036530,0.000000,0.031963,0.187215,0.013699,0.459054,1.000000,0.150000,0.268750,0.387500,0.193750,0.350000,0.488865,1.000000,0.243750,0.300000,0.112500,0.343750,0.500000,0.112500,0.081250,0.150000,0.306250,0.350000,0.075000,0.056250,0.237500,0.131250,0.500000,26,0.453087,0.433725,0.571583,0.323853,0.140835,0,0,,,,,,,,,
541904,"Fagskoleutdanning, coaching og relasjonsledelse, halvårig",Coaching og relasjonsledelse,5,Påbygging/fagskole,4,Økonomiske og administrative fag,5419,0413,True,6,6,6,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.330873,1.000000,0.000000,0.500000,0.000000,0.500000,0.500000,0.425103,1.000000,0.500000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.500000,2,0.326899,0.377155,0.650278,0.349722,0.154175,0,0,,,,,,,,,
541999,"Økonomisk-administrative fag, andre, uspesifiserte, påbygging til videregående utdanning",,5,Påbygging/fagskole,4,Økonomiske og administrative fag,5419,,True,1881,1434,1434,0.762360,0.056885,0.002658,0.018607,0.137161,0.020202,0.515244,1.000000,0.126918,0.500697,0.236402,0.135983,0.478382,0.564275,1.000000,0.339609,0.412831,0.030683,0.216876,0.647141,0.052999,0.038354,0.122734,0.307531,0.478382,0.028591,0.082287,0.114365,0.127615,0.647141,92,0.507441,0.500629,0.625199,0.322655,0.185225,0,0,,,,,,,,,
542101,"Butikklederutdanning, ettårig",,5,Påbygging/fagskole,4,Økonomiske og administrative fag,5421,,True,41,41,41,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.507419,1.000000,0.073171,0.390244,0.536585,0.000000,0.195122,0.588837,1.000000,0.146341,0.707317,0.000000,0.146341,0.853659,0.000000,0.000000,0.146341,0.658537,0.195122,0.000000,0.000000,0.146341,0.000000,0.853659,7,0.499176,0.522421,0.628108,0.317014,0.180968,0,0,,,,,,,,,
542103,"Fagskoleutdanning, butikkledelse – salg og service, UTGÅTT KODE, SE NY",Butikkledelse,5,Påbygging/fagskole,4,Økonomiske og administrative fag,5421,0416,True,21,21,21,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.447536,1.000000,0.000000,0.142857,0.857143,0.000000,0.142857,0.505146,1.000000,0.000000,0.619048,0.000000,0.380952,0.619048,0.000000,0.000000,0.380952,0.476190,0.142857,0.000000,0.000000,0.380952,0.000000,0.619048,3,0.441170,0.448169,0.670561,0.293724,0.180705,0,0,,,,,,,,,
542105,"Fagskoleutdanning, butikkledelse – salg og service, ettårig",,5,Påbygging/fagskole,4,Økonomiske og administrative fag,5421,,True,52,48,48,0.923077,0.000000,0.000000,0.000000,0.076923,0.000000,0.422793,1.000000,0.000000,0.166667,0.770833,0.062500,0.166667,0.469913,1.000000,0.000000,0.500000,0.000000,0.500000,0.500000,0.000000,0.062500,0.437500,0.333333,0.166667,0.000000,0.000000,0.500000,0.000000,0.500000,5,0.422483,0.416910,0.653743,0.320215,0.178978,3,3,1.000000,0.351263,0.000000,0.329793,0.000000,0.000000,0.000000,0.000000,0.000000
542108,"Fagskoleutdanning, bok og papir, halvårig",Bok og papir,5,Påbygging/fagskole,4,Økonomiske og administrative fag,5421,0416,True,18,15,15,0.833333,0.000000,0.000000,0.000000,0.166667,0.000000,0.407996,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.446214,1.000000,0.000000,0.400000,0.000000,0.600000,0.400000,0.000000,0.000000,0.600000,0.400000,0.000000,0.000000,0.000000,0.600000,0.000000,0.400000,2,0.397796,0.395885,0.685025,0.314975,0.151780,0,0,,,,,,,,,
542109,"Fagskoleutdanning, salg, ledelse og markedsføring, toårig","salg, ledelse og markedsføring",5,Påbygging/fagskole,4,Økonomiske og administrative fag,5421,0416,True,26,22,22,0.846154,0.000000,0.153846,0.000000,0.000000,0.000000,0.463346,1.000000,0.000000,0.363636,0.636364,0.000000,0.363636,0.493998,1.000000,0.000000,0.545455,0.000000,0.454545,0.545455,0.000000,0.000000,0.454545,0.181818,0.363636,0.000000,0.000000,0.454545,0.000000,0.545455,4,0.456365,0.438279,0.619961,0.345948,0.228418,0,0,,,,,,,,,
542201,Eksportutdanning,Eksportutdanning,5,Påbygging/fagskole,4,Økonomiske og administrative fag,5422,0414,True,184,153,153,0.831522,0.027174,0.000000,0.000000,0.108696,0.032609,0.480115,1.000000,0.071895,0.529412,0.215686,0.183007,0.431373,0.518396,1.000000,0.215686,0.464052,0.019608,0.300654,0.581699,0.039216,0.078431,0.202614,0.248366,0.431373,0.000000,0.124183,0.196078,0.098039,0.581699,27,0.477896,0.459925,0.603091,0.333183,0.162863,0,0,,,,,,,,,
542203,"Fagskoleutdanning, markedsøkonomi, UTGÅTT KODE, SE NY",Markedsøkonomi,5,Påbygging/fagskole,4,Økonomiske og administrative fag,5422,0414,True,26,19,19,0.730769,0.000000,0.000000,0.000000,0.269231,0.000000,0.496996,1.000000,0.315789,0.210526,0.315789,0.157895,0.526316,0.521687,1.000000,0.315789,0.210526,0.000000,0.473684,0.526316,0.157895,0.000000,0.315789,0.000000,0.526316,0.000000,0.157895,0.315789,0.000000,0.526316,5,0.486411,0.462845,0.564390,0.356662,0.234239,0,0,,,,,,,,,
542204,"Fagskoleutdanning, reklame og merkekommunikasjon, UTGÅTT KODE, SE NY",Reklame og markedskommunikasjon,5,Påbygging/fagskole,4,Økonomiske og administrative fag,5422,0414,True,71,59,59,0.830986,0.042254,0.000000,0.070423,0.056338,0.000000,0.534477,1.000000,0.152542,0.542373,0.254237,0.050847,0.542373,0.587924,1.000000,0.305085,0.457627,0.067797,0.169492,0.762712,0.050847,0.000000,0.118644,0.288136,0.542373,0.000000,0.050847,0.118644,0.067797,0.762712,13,0.525523,0.521611,0.618292,0.292725,0.261978,0,0,,,,,,,,,
542208,"Fagskoleutdanning, markedsøkonomi, toårig",Markedsøkonomi,5,Påbygging/fagskole,4,Økonomiske og administrative fag,5422,0414,True,26,7,7,0.269231,0.115385,0.000000,0.000000,0.192308,0.423077,0.393417,1.000000,0.000000,0.000000,0.571429,0.428571,0.000000,0.438986,1.000000,0.000000,0.571429,0.000000,0.428571,0.571429,0.000000,0.000000,0.428571,0.571429,0.000000,0.000000,0.428571,0.000000,0.000000,0.571429,2,0.364021,0.389472,0.563419,0.329438,0.108377,0,0,,,,,,,,,
542209,"Fagskoleutdanning, reklame og merkekommunikasjon, toårig",Reklame og merkekommunikasjon,5,Påbygging/fagskole,4,Økonomiske og administrative fag,5422,0414,True,22,11,11,0.500000,0.136364,0.181818,0.000000,0.181818,0.000000,0.484925,1.000000,0.363636,0.000000,0.636364,0.000000,0.363636,0.534198,1.000000,0.363636,0.000000,0.000000,0.636364,0.363636,0.000000,0.000000,0.636364,0.000000,0.363636,0.000000,0.000000,0.636364,0.000000,0.363636,2,0.472802,0.473944,0.665578,0.334422,0.265155,3,3,1.000000,0.351263,0.000000,0.329793,0.000000,0.000000,0.000000,0.000000,0.000000
542215,"Fagskoleutdanning, digital markedsføring, halvårig",Webmarkedsfører,5,Påbygging/fagskole,4,Økonomiske og administrative fag,5422,0414,True,88,61,61,0.693182,0.090909,0.045455,0.045455,0.068182,0.056818,0.524141,1.000000,0.196721,0.459016,0.295082,0.049180,0.573770,0.602474,1.000000,0.278689,0.459016,0.000000,0.262295,0.737705,0.049180,0.000000,0.213115,0.163934,0.573770,0.000000,0.049180,0.213115,0.000000,0.737705,8,0.515358,0.534520,0.568558,0.359038,0.285019,21,13,0.619048,0.489515,0.000000,0.543229,0.230769,0.384615,0.615385,0.000000,0.000000
542217,"Fagskoleutdanning, digital markedsføring, ettårig",Digital markedsføring,5,Påbygging/fagskole,4,Økonomiske og administrative fag,5422,0414,True,247,154,154,0.623482,0.056680,0.117409,0.072874,0.028340,0.101215,0.488265,1.000000,0.181818,0.357143,0.318182,0.142857,0.512987,0.515831,1.000000,0.207792,0.357143,0.019481,0.415584,0.493506,0.000000,0.090909,0.324675,0.071429,0.512987,0.051948,0.051948,0.311688,0.090909,0.493506,20,0.482611,0.457649,0.605040,0.347341,0.251464,48,32,0.666667,0.577635,0.343750,0.654308,0.343750,0.781250,0.781250,0.104167,0.000000
542219,"Fagskoleutdanning, digital markedsføring, toårig",Digital markedsføring,5,Påbygging/fagskole,4,Økonomiske og administrative fag,5422,0414,True,67,41,41,0.611940,0.074627,0.134328,0.089552,0.044776,0.044776,0.527163,1.000000,0.219512,0.439024,0.268293,0.073171,0.560976,0.576971,1.000000,0.317073,0.341463,0.000000,0.341463,0.658537,0.000000,0.000000,0.341463,0.097561,0.560976,0.000000,0.073171,0.268293,0.000000,0.658537,8,0.509044,0.511893,0.571637,0.359257,0.287630,0,0,,,,,,,,,
542299,"Markedsføring, uspesifisert, påbygging til videregående utdanning",Markedsføring,5,Påbygging/fagskole,4,Økonomiske og administrative fag,5422,0414,True,259,176,176,0.679537,0.142857,0.000000,0.027027,0.123552,0.027027,0.491465,1.000000,0.056818,0.568182,0.255682,0.119318,0.437500,0.542599,1.000000,0.153409,0.579545,0.073864,0.193182,0.619318,0.039773,0.039773,0.119318,0.363636,0.437500,0.017045,0.062500,0.153409,0.147727,0.619318,26,0.488462,0.481398,0.600298,0.318263,0.207174,0,0,,,,,,,,,
542902,"Fagskoleutdanning, fashion brand communication, toårig",Fashion brand communication,5,Påbygging/fagskole,4,Økonomiske og administrative fag,5429,0414,True,18,9,9,0.500000,0.000000,0.500000,0.000000,0.000000,0.000000,0.351263,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.329793,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1,0.342481,0.292595,0.704786,0.295214,0.161100,0,0,,,,,,,,,
543101,"Sekretærutdanning, ettårig",Sekretærutdanning,5,Påbygging/fagskole,4,Økonomiske og administrative fag,5431,0415,True,4704,3777,3777,0.802934,0.035927,0.001488,0.010417,0.131378,0.017857,0.535920,1.000000,0.133704,0.586709,0.156738,0.122849,0.604448,0.576849,0.998147,0.306101,0.469496,0.029708,0.194695,0.663395,0.035213,0.049775,0.122319,0.188245,0.604448,0.020424,0.071353,0.109284,0.135544,0.663395,114,0.533131,0.511785,0.576007,0.384052,0.211586,0,0,,,,,,,,,
543102,"Fagskoleutdanning, sekretærutdanning, UTGÅTT KODE, SE NY",Sekretærutdanning,5,Påbygging/fagskole,4,Økonomiske og administrative fag,5431,0415,True,377,282,282,0.748011,0.010610,0.000000,0.013263,0.183024,0.045093,0.496893,1.000000,0.095745,0.535461,0.219858,0.148936,0.567376,0.505681,1.000000,0.234043,0.429078,0.000000,0.336879,0.588652,0.031915,0.060284,0.244681,0.095745,0.567376,0.010638,0.219858,0.106383,0.074468,0.588652,24,0.493683,0.448644,0.575308,0.385685,0.171136,0,0,,,,,,,,,
543103,"Fagskoleutdanning, administrativ koordinator, ettårig",Administrativ koordinator,5,Påbygging/fagskole,4,Økonomiske og administrative fag,5431,0415,True,27,27,27,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.559074,1.000000,0.000000,0.814815,0.185185,0.000000,0.814815,0.629330,1.000000,0.259259,0.555556,0.000000,0.185185,0.814815,0.000000,0.000000,0.185185,0.000000,0.814815,0.000000,0.000000,0.185185,0.000000,0.814815,3,0.540840,0.558346,0.528894,0.471106,0.270470,0,0,,,,,,,,,
543104,"Fagskoleutdanning, advokatassistent, ettårig",Advokatsekretær,5,Påbygging/fagskole,4,Økonomiske og administrative fag,5431,0415,True,175,135,135,0.771429,0.000000,0.074286,0.062857,0.091429,0.000000,0.523825,1.000000,0.170370,0.585185,0.059259,0.185185,0.733333,0.539138,1.000000,0.266667,0.466667,0.000000,0.266667,0.592593,0.044444,0.059259,0.140741,0.022222,0.733333,0.000000,0.103704,0.162963,0.140741,0.592593,18,0.524818,0.478327,0.500836,0.462126,0.199314,28,22,0.785714,0.598385,0.181818,0.630611,0.409091,0.863636,0.727273,0.107143,0.107143
543105,"Fagskoleutdanning, administrativ koordinator, halvårig",Administrativ koordinator,5,Påbygging/fagskole,4,Økonomiske og administrative fag,5431,0415,True,42,33,33,0.785714,0.000000,0.000000,0.119048,0.095238,0.000000,0.538273,1.000000,0.000000,0.757576,0.151515,0.090909,0.757576,0.539017,1.000000,0.000000,0.757576,0.000000,0.242424,0.636364,0.000000,0.000000,0.242424,0.000000,0.757576,0.000000,0.090909,0.151515,0.121212,0.636364,6,0.547676,0.478220,0.522193,0.447504,0.303735,7,7,1.000000,0.590822,0.000000,0.650392,0.000000,1.000000,1.000000,0.000000,0.000000
543106,"Fagskoleutdanning, helseadministrasjonssekretær, halvårig",Helsesekretær,5,Påbygging/fagskole,4,Økonomiske og administrative fag,5431,0415,True,333,309,309,0.927928,0.000000,0.000000,0.012012,0.060060,0.000000,0.425969,1.000000,0.000000,0.323625,0.614887,0.061489,0.294498,0.340978,1.000000,0.116505,0.207120,0.042071,0.634304,0.304207,0.035599,0.000000,0.598706,0.071197,0.294498,0.000000,0.624595,0.009709,0.061489,0.304207,10,0.416828,0.302518,0.802146,0.180054,0.104898,59,59,1.000000,0.403358,0.000000,0.283057,0.050847,0.169492,0.169492,0.000000,0.000000
543107,"Fagskoleutdanning, helsekoordinator, halvårig",Helsekoordinator,5,Påbygging/fagskole,4,Økonomiske og administrative fag,5431,0415,True,365,333,333,0.912329,0.000000,0.013699,0.010959,0.063014,0.000000,0.405491,1.000000,0.000000,0.342342,0.483483,0.174174,0.315315,0.343002,1.000000,0.123123,0.219219,0.033033,0.624625,0.309309,0.120120,0.018018,0.486486,0.060060,0.315315,0.000000,0.606607,0.018018,0.066066,0.309309,12,0.401269,0.304314,0.740396,0.195039,0.106988,82,76,0.926829,0.371450,0.000000,0.316260,0.065789,0.302632,0.250000,0.000000,0.000000
543109,"Fagskoleutdanning, skoleadministrasjonssekretær, halvårig",Skoleadministrasjonssekretær,5,Påbygging/fagskole,4,Økonomiske og administrative fag,5431,0415,True,20,20,20,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.437645,1.000000,0.000000,0.500000,0.000000,0.500000,0.500000,0.391032,1.000000,0.000000,0.500000,0.000000,0.500000,0.250000,0.000000,0.200000,0.300000,0.000000,0.500000,0.000000,0.300000,0.200000,0.250000,0.250000,4,0.486994,0.346926,0.521266,0.478734,0.164307,15,15,1.000000,0.434993,0.000000,0.424460,0.000000,0.533333,0.333333,0.000000,0.000000
543199,"Sekretærutdanning, uspesifisert, påbygging til videregående utdanning",Sekretærutdanning,5,Påbygging/fagskole,4,Økonomiske og administrative fag,5431,0415,True,669,470,470,0.702541,0.043348,0.000000,0.017937,0.216741,0.019432,0.512601,1.000000,0.087234,0.585106,0.180851,0.146809,0.597872,0.558559,1.000000,0.289362,0.465957,0.008511,0.236170,0.621277,0.063830,0.038298,0.146809,0.153191,0.597872,0.027660,0.102128,0.106383,0.142553,0.621277,44,0.509747,0.495558,0.568099,0.392716,0.200994,0,0,,,,,,,,,
543201,"Fagskoleutdanning, kontorfag, UTGÅTT KODE, SE NY",Kontorfag,5,Påbygging/fagskole,4,Økonomiske og administrative fag,5432,0415,True,118,76,76,0.644068,0.025424,0.000000,0.025424,0.271186,0.033898,0.515794,1.000000,0.118421,0.565789,0.105263,0.210526,0.631579,0.527533,1.000000,0.263158,0.421053,0.000000,0.315789,0.644737,0.052632,0.052632,0.210526,0.052632,0.631579,0.052632,0.157895,0.105263,0.039474,0.644737,13,0.509826,0.468031,0.530675,0.423272,0.215689,0,0,,,,,,,,,
543202,"Fagskoleutdanning, kontor, salg- og serviceledelse, ettårig","Kontor, salg- og serviceledelse",5,Påbygging/fagskole,4,Økonomiske og administrative fag,5432,0415,True,108,105,105,0.972222,0.000000,0.000000,0.027778,0.000000,0.000000,0.538954,1.000000,0.066667,0.600000,0.266667,0.066667,0.666667,0.580059,1.000000,0.266667,0.476190,0.000000,0.257143,0.685714,0.000000,0.000000,0.257143,0.076190,0.666667,0.000000,0.095238,0.161905,0.057143,0.685714,12,0.531651,0.514633,0.571400,0.411933,0.233272,0,0,,,,,,,,,
543203,"Fagskoleutdanning, juridisk kontormedarbeider, halvårig",Juridisk kontormedarbeider,5,Påbygging/fagskole,4,Økonomiske og administrative fag,5432,0415,True,162,125,125,0.771605,0.049383,0.043210,0.049383,0.086420,0.000000,0.526104,1.000000,0.072000,0.616000,0.224000,0.088000,0.608000,0.560872,1.000000,0.176000,0.568000,0.000000,0.256000,0.688000,0.000000,0.032000,0.224000,0.136000,0.608000,0.000000,0.056000,0.200000,0.056000,0.688000,16,0.516423,0.497610,0.510587,0.473413,0.217535,38,27,0.710526,0.541159,0.000000,0.580228,0.000000,0.666667,0.777778,0.000000,0.157895
543204,"Fagskoleutdanning, kontormedarbeider, halvårig",Kontorfag,5,Påbygging/fagskole,4,Økonomiske og administrative fag,5432,0415,True,120,90,90,0.750000,0.000000,0.033333,0.058333,0.158333,0.000000,0.410228,1.000000,0.055556,0.355556,0.255556,0.333333,0.411111,0.428033,1.000000,0.133333,0.333333,0.033333,0.500000,0.466667,0.122222,0.133333,0.244444,0.088889,0.411111,0.077778,0.166667,0.255556,0.033333,0.466667,14,0.407484,0.379754,0.542155,0.374705,0.174281,31,25,0.806452,0.477104,0.000000,0.517976,0.160000,0.600000,0.600000,0.000000,0.000000
543207,"Fagskoleutdanning, juridisk assistent, ettårig",Juridisk assistent,5,Påbygging/fagskole,4,Økonomiske og administrative fag,5432,0415,True,5,5,5,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.610279,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.665079,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1,0.595022,0.590063,0.416020,0.583980,0.347000,4,4,1.000000,0.610279,0.000000,0.665079,0.000000,1.000000,1.000000,0.000000,0.000000
543299,"Kontorfag, uspesifiserte, påbygging til videregående utdanning",Kontorfag,5,Påbygging/fagskole,4,Økonomiske og administrative fag,5432,0415,True,144,102,102,0.708333,0.000000,0.000000,0.041667,0.250000,0.000000,0.643842,1.000000,0.490196,0.343137,0.039216,0.127451,0.833333,0.650914,1.000000,0.588235,0.245098,0.000000,0.166667,0.803922,0.049020,0.039216,0.078431,0.000000,0.833333,0.000000,0.088235,0.078431,0.029412,0.803922,12,0.635993,0.577496,0.527668,0.428215,0.233056,0,0,,,,,,,,,
544101,"Reiseliv, videregående fagkurs",Reiseliv,5,Påbygging/fagskole,4,Økonomiske og administrative fag,5441,1015,True,93,69,69,0.741935,0.043011,0.000000,0.032258,0.150538,0.032258,0.545244,1.000000,0.072464,0.782609,0.043478,0.101449,0.797101,0.595207,1.000000,0.231884,0.666667,0.000000,0.101449,0.782609,0.057971,0.043478,0.000000,0.101449,0.797101,0.000000,0.057971,0.043478,0.115942,0.782609,13,0.545185,0.528072,0.610163,0.306503,0.263295,0,0,,,,,,,,,
544102,"Reiselivsutdanning, (International Tourism Training Association, ITTA), ettårig påbygging","Reiseliv (International Tourism Training Association, ITTA)",5,Påbygging/fagskole,4,Økonomiske og administrative fag,5441,1015,True,65,65,65,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.566043,1.000000,0.138462,0.676923,0.123077,0.061538,0.815385,0.639272,1.000000,0.246154,0.692308,0.000000,0.061538,0.938462,0.000000,0.061538,0.000000,0.123077,0.815385,0.000000,0.000000,0.061538,0.000000,0.938462,10,0.558932,0.567167,0.624616,0.320256,0.278629,0,0,,,,,,,,,
