inst,inst_short,inst_name,year,prog,prog_name,nus,nus_name,niva,niva_name,level,field,studium,graduates,students_autumn,profile_source,register_population,exposure_w,share_employed,share_i_utdanning,handa_augmentation_w,handa_automation_w,exposure_w_recent,share_top5_v1,exposure2_w,share_top5_v2,top_occupations,share_q1_v1,share_q1_v2,share_q2_v1,share_q2_v2,share_q3_v1,share_q3_v2,share_q4_v1,share_q4_v2,share_q5_v1,share_q5_v2
1110,UiO,Universitetet i Oslo,2025,MFM2-HEPAM,"Health Economics, Policy and Management",769927,"Master, health economics, policy and management, toårig",M2,"Master, 2-årig",Master-nivå,"Helse-, sosial- og idrettsfag",Helsefag,25.000000,96.000000,nus6,214,0.542610,0.897196,0.018692,0.639380,0.308449,0.570977,0.484375,0.670929,0.791667,Høyere saksbehandlere i offentlig og privat virksomhet (28%); Finansanalytikere (9%); Personal- og karriererådgivere (8%); Universitets- og høyskolelektorer/-lærere (5%); Organisasjonsrådgivere mv. (5%),0.000000,0.000000,0.000000,0.000000,0.067708,0.088542,0.447917,0.119792,0.484375,0.791667
1110,UiO,Universitetet i Oslo,2025,HFB-FIL,Filosofi,613506,"Bachelor, filosofi, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,Humanistiske og estetiske fag,Historisk-filosofiske fag,24.000000,112.000000,nus6,214,0.412137,0.471963,0.266355,0.595657,0.374640,0.314435,0.277228,0.431388,0.287129,Butikkmedarbeidere (17%); Andre pleiemedarbeidere (12%); Universitets- og høyskolelektorer/-lærere (11%); Høyere saksbehandlere i offentlig og privat virksomhet (11%); Kontormedarbeidere (6%),0.059406,0.039604,0.069307,0.148515,0.405941,0.346535,0.188119,0.178218,0.277228,0.287129
1110,UiO,Universitetet i Oslo,2025,HFM2-AAS,Asia and Middle East Studies,713907,"Master, asiatiske og afrikanske studier, toårig",M2,"Master, 2-årig",Master-nivå,Humanistiske og estetiske fag,Historisk-filosofiske fag,24.000000,70.000000,nus6,306,0.513087,0.807190,0.035948,0.641538,0.347762,0.597785,0.595142,0.604567,0.651822,Høyere saksbehandlere i offentlig og privat virksomhet (44%); Grunnskolelærere (9%); Universitets- og høyskolelektorer/-lærere (4%); Kontormedarbeidere (4%); Rådgivere innen sosiale fagfelt (3%),0.012146,0.012146,0.024291,0.036437,0.214575,0.202429,0.153846,0.097166,0.595142,0.651822
1110,UiO,Universitetet i Oslo,2025,HFM2-CES,"Development, Environment and Cultural Change",713425,"Master, culture, environment and sustainability, toårig",M2,"Master, 2-årig",Master-nivå,Humanistiske og estetiske fag,Historisk-filosofiske fag,23.000000,71.000000,nus4 (small cell),1875,0.482172,0.844267,0.008533,0.626758,0.366204,0.465222,0.422615,0.539796,0.484177,Høyere saksbehandlere i offentlig og privat virksomhet (32%); Grunnskolelærere (17%); Lektorer mv. (videregående skole) (10%); Universitets- og høyskolelektorer/-lærere (7%); Arkivarer og kuratorer (4%),0.007581,0.002532,0.015793,0.024684,0.335439,0.332278,0.218572,0.156329,0.422615,0.484177
1110,UiO,Universitetet i Oslo,2025,MNB-GEG,Geologi og geografi,656906,"Bachelor, geofag, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,"Naturvitenskap, håndverk og teknikk",Matematisk-naturvitenskapelige fag,23.000000,116.000000,nus4 (small cell),743,0.446088,0.748318,0.184388,0.550590,0.309238,0.479590,0.303957,0.461295,0.251799,Bygningsingeniører (20%); Butikkmedarbeidere (8%); Sivilingeniører (bygg og anlegg) (8%); Høyere saksbehandlere i offentlig og privat virksomhet (8%); Tekniske tegnere (7%),0.026978,0.077338,0.021583,0.043165,0.251799,0.158273,0.395683,0.469424,0.303957,0.251799
1110,UiO,Universitetet i Oslo,2025,MNM2-CS,Computational Science,754905,"Master, computational science, toårig",M2,"Master, 2-årig",Master-nivå,"Naturvitenskap, håndverk og teknikk",Matematisk-naturvitenskapelige fag,23.000000,81.000000,nus4 (small cell),879,0.557110,0.568828,0.011377,0.700736,0.263847,0.587989,0.638000,0.629344,0.642000,"Systemanalytikere/-arkitekter (19%); Andre programvare- og applikasjonsutviklere (12%); Driftsteknikere, IKT (10%); Universitets- og høyskolelektorer/-lærere (7%); Programvareutviklere (6%)",0.032000,0.042000,0.046000,0.042000,0.112000,0.100000,0.172000,0.174000,0.638000,0.642000
1110,UiO,Universitetet i Oslo,2025,MNM2-KJEMI,Kjemi,752214,"Master, kjemi, toårig",M2,"Master, 2-årig",Master-nivå,"Naturvitenskap, håndverk og teknikk",Matematisk-naturvitenskapelige fag,22.000000,48.000000,nus6,691,0.427426,0.887120,0.021708,0.640790,0.311358,0.417358,0.176183,0.448047,0.161501,Kjemiingeniører (10%); Kjemikere (9%); Universitets- og høyskolelektorer/-lærere (8%); Andre ingeniører (8%); Lektorer mv. (videregående skole) (7%),0.004894,0.004894,0.008157,0.009788,0.394780,0.371941,0.415987,0.451876,0.176183,0.161501
1110,UiO,Universitetet i Oslo,2025,ODB-TP,Tannpleie,664202,"Bachelor, tannpleie, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,"Helse-, sosial- og idrettsfag",Tannpleier,21.000000,58.000000,nus6,928,0.280162,0.750000,0.016164,0.722885,0.245506,0.272937,0.021552,0.137369,0.025862,Tannpleiere (81%); Andre pleiemedarbeidere (11%); Butikkmedarbeidere (2%); Høyere saksbehandlere i offentlig og privat virksomhet (1%); Ledere av helsetjenester (1%),0.014368,0.004310,0.012931,0.926724,0.936782,0.033046,0.014368,0.010057,0.021552,0.025862
1110,UiO,Universitetet i Oslo,2025,SVM2-TIK,"Teknologi, innovasjon og kunnskap",739913,"Master, teknologi, innovasjon og kunnskap, toårig",M2,"Master, 2-årig",Master-nivå,Samfunnsfag og juridiske fag,Samfunnsvitenskap,21.000000,79.000000,nus6,158,0.583745,0.981013,0.000000,0.649300,0.307958,0.606005,0.683871,0.718324,0.903226,Høyere saksbehandlere i offentlig og privat virksomhet (30%); Systemanalytikere/-arkitekter (12%); Finansanalytikere (10%); Andre programvare- og applikasjonsutviklere (7%); Organisasjonsrådgivere mv. (6%),0.000000,0.000000,0.000000,0.000000,0.038710,0.038710,0.277419,0.058065,0.683871,0.903226
1110,UiO,Universitetet i Oslo,2025,HFM2-NORD,Nordiske studier,711123,"Master, norsk/nordisk, toårig",M2,"Master, 2-årig",Master-nivå,Humanistiske og estetiske fag,Historisk-filosofiske fag,20.000000,71.000000,nus6,727,0.448479,0.895461,0.013755,0.617740,0.378099,0.438779,0.267281,0.462226,0.264209,Lektorer mv. (videregående skole) (33%); Grunnskolelærere (17%); Universitets- og høyskolelektorer/-lærere (13%); Høyere saksbehandlere i offentlig og privat virksomhet (9%); Forfattere mv. (4%),0.000000,0.000000,0.009217,0.006144,0.523810,0.533026,0.199693,0.196621,0.267281,0.264209
1110,UiO,Universitetet i Oslo,2025,MFM2-INTHE,International Community Health,769918,"Master, international community health, toårig",M2,"Master, 2-årig",Master-nivå,"Helse-, sosial- og idrettsfag",Helsefag,20.000000,96.000000,nus4 (small cell),12100,0.404537,0.821901,0.009339,0.670260,0.269860,0.424577,0.215887,0.406875,0.220982,Høyere saksbehandlere i offentlig og privat virksomhet (13%); Spesialsykepleiere (9%); Universitets- og høyskolelektorer/-lærere (8%); Sykepleiere (6%); Helsefagarbeidere (5%),0.080543,0.032187,0.073303,0.098169,0.376772,0.409274,0.253494,0.239388,0.215887,0.220982
1110,UiO,Universitetet i Oslo,2025,SVM2-PECOS,Peace and Conflict Studies,731910,"Master, peace and conflict studies, toårig",M2,"Master, 2-årig",Master-nivå,Samfunnsfag og juridiske fag,Samfunnsvitenskap,20.000000,63.000000,nus6,345,0.516755,0.860870,0.011594,0.643796,0.338447,0.531940,0.548822,0.608849,0.602694,Høyere saksbehandlere i offentlig og privat virksomhet (42%); Universitets- og høyskolelektorer/-lærere (10%); Grunnskolelærere (4%); Strategi- og planleggingssjefer (3%); Andre administrative ledere (3%),0.026936,0.030303,0.013468,0.026936,0.134680,0.117845,0.276094,0.222222,0.548822,0.602694
1110,UiO,Universitetet i Oslo,2025,HFM2-MUS,Musikkvitenskap,715127,"Master, musikkvitenskap, toårig",M2,"Master, 2-årig",Master-nivå,Humanistiske og estetiske fag,Historisk-filosofiske fag,19.000000,43.000000,nus6,549,0.420366,0.857923,0.000000,0.604921,0.390343,0.409151,0.218684,0.407326,0.172043,Grunnskolelærere (30%); Andre musikklærere (13%); Lektorer mv. (videregående skole) (8%); Høyere saksbehandlere i offentlig og privat virksomhet (7%); Universitets- og høyskolelektorer/-lærere (7%),0.010616,0.019355,0.033970,0.015054,0.556263,0.569892,0.180467,0.223656,0.218684,0.172043
1110,UiO,Universitetet i Oslo,2025,HFM2-POLK,Politisk kommunikasjon,731123,,M2,"Master, 2-årig",Master-nivå,Samfunnsfag og juridiske fag,Historisk-filosofiske fag,19.000000,38.000000,nus4 (no cell),7292,0.536929,0.931295,0.008228,0.643640,0.338475,0.557557,0.528367,0.635821,0.638400,Høyere saksbehandlere i offentlig og privat virksomhet (36%); Andre administrative ledere (7%); Personal- og karriererådgivere (3%); Universitets- og høyskolelektorer/-lærere (3%); Grunnskolelærere (3%),0.001792,0.000896,0.002837,0.012840,0.103016,0.086145,0.363989,0.261720,0.528367,0.638400
1110,UiO,Universitetet i Oslo,2025,JFM2-KRIM,Kriminologi,737203,"Master, kriminologi, toårig",M2,"Master, 2-årig",Master-nivå,Samfunnsfag og juridiske fag,Juridiske fag,19.000000,40.000000,nus6,225,0.549949,0.897778,0.000000,0.661794,0.328305,0.589752,0.747525,0.650627,0.762376,Høyere saksbehandlere i offentlig og privat virksomhet (51%); Kontormedarbeidere (11%); Rådgivere innen sosiale fagfelt (7%); Universitets- og høyskolelektorer/-lærere (6%); Saksbehandlere innen sosiale ytelser (5%),0.000000,0.000000,0.000000,0.029703,0.153465,0.123762,0.099010,0.084158,0.747525,0.762376
1110,UiO,Universitetet i Oslo,2025,MNM2-DS,Data Science,754133,"Master, data science, toårig",M2,"Master, 2-årig",Master-nivå,"Naturvitenskap, håndverk og teknikk",Matematisk-naturvitenskapelige fag,19.000000,35.000000,nus4 (small cell),12279,0.646183,0.936803,0.002932,0.742249,0.244790,0.684868,0.811549,0.737621,0.823811,"Systemanalytikere/-arkitekter (27%); Andre programvare- og applikasjonsutviklere (20%); Programvareutviklere (10%); Driftsteknikere, IKT (7%); Høyere saksbehandlere i offentlig og privat virksomhet (4%)",0.000348,0.000957,0.000870,0.000261,0.045830,0.040525,0.141404,0.134446,0.811549,0.823811
1110,UiO,Universitetet i Oslo,2025,MNM2-MAT,Matematikk,753109,"Master, matematikk, toårig",M2,"Master, 2-årig",Master-nivå,"Naturvitenskap, håndverk og teknikk",Matematisk-naturvitenskapelige fag,19.000000,26.000000,nus6,328,0.512233,0.847561,0.036585,0.677684,0.308977,0.549434,0.413669,0.558111,0.395683,Lektorer mv. (videregående skole) (14%); Grunnskolelærere (14%); Universitets- og høyskolelektorer/-lærere (14%); Systemanalytikere/-arkitekter (13%); Høyere saksbehandlere i offentlig og privat virksomhet (6%),0.000000,0.000000,0.000000,0.000000,0.327338,0.305755,0.258993,0.298561,0.413669,0.395683
1110,UiO,Universitetet i Oslo,2025,SVM2-HGO,Human Geography,733111,"Master, samfunnsgeografi, toårig",M2,"Master, 2-årig",Master-nivå,Samfunnsfag og juridiske fag,Samfunnsvitenskap,19.000000,57.000000,nus6,814,0.525306,0.920147,0.009828,0.636161,0.336604,0.557436,0.511348,0.616942,0.568758,Høyere saksbehandlere i offentlig og privat virksomhet (40%); Sivilingeniører (bygg og anlegg) (5%); Arealplanleggere (5%); Grunnskolelærere (4%); Universitets- og høyskolelektorer/-lærere (4%),0.000000,0.005340,0.004005,0.005340,0.126836,0.124166,0.357810,0.296395,0.511348,0.568758
1110,UiO,Universitetet i Oslo,2025,HFM2-MUKA,"Kulturhistorie, museologi og kulturarv",713428,"Master, museologi og kulturarvstudier, toårig",M2,"Master, 2-årig",Master-nivå,Humanistiske og estetiske fag,Historisk-filosofiske fag,18.000000,61.000000,nus4 (small cell),1875,0.482172,0.844267,0.008533,0.626758,0.366204,0.465222,0.422615,0.539796,0.484177,Høyere saksbehandlere i offentlig og privat virksomhet (32%); Grunnskolelærere (17%); Lektorer mv. (videregående skole) (10%); Universitets- og høyskolelektorer/-lærere (7%); Arkivarer og kuratorer (4%),0.007581,0.002532,0.015793,0.024684,0.335439,0.332278,0.218572,0.156329,0.422615,0.484177
1110,UiO,Universitetet i Oslo,2025,MNB-KJMB,Kjemi og biokjemi,652217,"Bachelor, kjemi og biokjemi, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,"Naturvitenskap, håndverk og teknikk",Matematisk-naturvitenskapelige fag,17.000000,81.000000,nus4 (small cell),4317,0.399001,0.765346,0.137364,0.634377,0.296879,0.350954,0.152075,0.411460,0.153893,"Kjemiingeniører (11%); Andre ingeniører (8%); Sivilingeniører (geofag, petro-leumsteknologi, metallurgi mv.) (6%); Bioingeniører (6%); Ingeniører innen petroleum, bergverk og metallurgi (6%)",0.052408,0.043017,0.020903,0.044835,0.425326,0.373826,0.349288,0.384429,0.152075,0.153893
1110,UiO,Universitetet i Oslo,2025,SVM5-ECON,Samfunnsøkonomisk analyse,734104,"Master, samfunnsøkonomi, femårig",M5,"Master, 5-årig",Master-nivå,Samfunnsfag og juridiske fag,Samfunnsvitenskap,17.000000,155.000000,nus6,493,0.579073,0.951318,0.010142,0.669549,0.297046,0.570694,0.686567,0.720462,0.797441,"Høyere saksbehandlere i offentlig og privat virksomhet (31%); Finansanalytikere (9%); Rådgivere/forskere, samfunnsøkonomi (7%); Finans- og investeringsrådgivere (5%); Forsikringsagenter (4%)",0.000000,0.000000,0.000000,0.000000,0.008529,0.008529,0.304904,0.194030,0.686567,0.797441
1110,UiO,Universitetet i Oslo,2025,UVM2-EDU,Education,724911,,M2,"Master, 2-årig",Master-nivå,Lærerutdanninger og pedagogikk,Pedagogiske fag,17.000000,47.000000,nus4 (no cell),758,0.410023,0.947230,0.000000,0.625885,0.369738,0.413052,0.203343,0.415219,0.213092,Grunnskolelærere (29%); Lektorer mv. (videregående skole) (20%); Høyere saksbehandlere i offentlig og privat virksomhet (18%); Universitets- og høyskolelektorer/-lærere (8%); Ledere av utdanning og undervisning (6%),0.008357,0.012535,0.043175,0.029248,0.557103,0.572423,0.188022,0.172702,0.203343,0.213092
1110,UiO,Universitetet i Oslo,2025,TFB-RESA,Religion og samfunn,614901,"Bachelor, religion og kultur, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,Humanistiske og estetiske fag,Teologi,16.000000,31.000000,nus6,416,0.382993,0.716346,0.096154,0.616846,0.346813,0.446609,0.312081,0.396982,0.315972,Høyere saksbehandlere i offentlig og privat virksomhet (11%); Barnehage- og skolefritidsassistenter mv. (10%); Butikkmedarbeidere (10%); Kontormedarbeidere (8%); Grunnskolelærere (7%),0.073826,0.062500,0.157718,0.121528,0.419463,0.465278,0.036913,0.034722,0.312081,0.315972
1110,UiO,Universitetet i Oslo,2025,HFB-KULH,Kulturhistorie,613427,"Bachelor, kulturhistorie, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,Humanistiske og estetiske fag,Historisk-filosofiske fag,15.000000,60.000000,nus4 (no cell),1907,0.491675,0.691662,0.079182,0.619953,0.355505,0.541266,0.537528,0.540196,0.520548,Høyere saksbehandlere i offentlig og privat virksomhet (26%); Butikkmedarbeidere (8%); Kontormedarbeidere (7%); Bibliotekarer og andre informasjonsarbeidere (5%); Barnehage- og skolefritidsassistenter mv. (4%),0.038666,0.028919,0.053829,0.060883,0.191054,0.193303,0.178923,0.196347,0.537528,0.520548
1110,UiO,Universitetet i Oslo,2025,HFB-PPE,"Filosofi, politikk og økonomi",613913,"Bachelor, filosofi, politikk og økonomi, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,Humanistiske og estetiske fag,Historisk-filosofiske fag,15.000000,59.000000,nus4 (no cell),2015,0.439728,0.678412,0.096278,0.616898,0.353456,0.377992,0.373080,0.470327,0.405999,Høyere saksbehandlere i offentlig og privat virksomhet (14%); Butikkmedarbeidere (11%); Grunnskolelærere (9%); Kontormedarbeidere (6%); Lektorer mv. (videregående skole) (6%),0.046086,0.049744,0.086320,0.068032,0.343819,0.361375,0.150695,0.114850,0.373080,0.405999
1110,UiO,Universitetet i Oslo,2025,HFM2-ARKO,Arkeologi og konservering,713306,"Master, arkeologi, toårig",M2,"Master, 2-årig",Master-nivå,Humanistiske og estetiske fag,Historisk-filosofiske fag,15.000000,12.000000,nus6,552,0.501027,0.793478,0.025362,0.635409,0.356029,0.507808,0.337900,0.605864,0.675799,"Høyere saksbehandlere i offentlig og privat virksomhet (26%); Arkivarer og kuratorer (18%); Rådgivere/forskere, humanistiske fag (17%); Butikkmedarbeidere (7%); Universitets- og høyskolelektorer/-lærere (6%)",0.013699,0.011416,0.029680,0.029680,0.127854,0.141553,0.490868,0.141553,0.337900,0.675799
1110,UiO,Universitetet i Oslo,2025,HFM2-KUN,Kunsthistorie og visuelle studier,713203,"Master, kunsthistorie, toårig",M2,"Master, 2-årig",Master-nivå,Humanistiske og estetiske fag,Historisk-filosofiske fag,15.000000,76.000000,nus6,343,0.491414,0.825073,0.020408,0.586263,0.388371,0.490257,0.374558,0.538025,0.547703,Høyere saksbehandlere i offentlig og privat virksomhet (20%); Arkivarer og kuratorer (19%); Kontormedarbeidere (7%); Grunnskolelærere (6%); Universitets- og høyskolelektorer/-lærere (5%),0.010601,0.000000,0.014134,0.074205,0.247350,0.173145,0.353357,0.204947,0.374558,0.547703
1110,UiO,Universitetet i Oslo,2025,MNB-EIT,"Elektronikk, informatikk og teknologi",655108,"Bachelor, elektronikk, informatikk og teknologi, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,"Naturvitenskap, håndverk og teknikk",Matematisk-naturvitenskapelige fag,15.000000,70.000000,nus4 (small cell),18747,0.459711,0.872620,0.055049,0.650316,0.291061,0.445182,0.271518,0.465831,0.249467,Elektronikkingeniører (14%); Andre ingeniører (9%); Elkraftingeniører (7%); Systemanalytikere/-arkitekter (4%); Sivilingeniører (bygg og anlegg) (4%),0.021174,0.017994,0.042224,0.054044,0.250781,0.226646,0.414304,0.451850,0.271518,0.249467
1110,UiO,Universitetet i Oslo,2025,PHD-JF,Ph.d. ved Det juridiske fakultet,,Ph.d.,FU,Forskerutdanning,Ph.d.,Ph.d.,Ph.d.,15.000000,,phd_national,39637,0.490066,0.891188,0.003154,0.661985,0.267833,0.498270,0.228317,0.498640,0.168433,"Universitets- og høyskolelektorer/-lærere (35%); Legespesialister (9%); Andre sivilingeniører (unntatt elektroteknologi) (8%); Høyere saksbehandlere i offentlig og privat virksomhet (5%); Sivilingeniører (geofag, petro-leumsteknologi, metallurgi mv.) (3%)",0.012807,0.010145,0.013090,0.016379,0.066585,0.163927,0.679200,0.641116,0.228317,0.168433
1110,UiO,Universitetet i Oslo,2025,MNB-MENT,Fornybar energi og nanoteknologi,652902,"Bachelor, materialvitenskap for energi- og nanoteknologi, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,"Naturvitenskap, håndverk og teknikk",Matematisk-naturvitenskapelige fag,14.000000,69.000000,nus4 (small cell),426,0.369269,0.591549,0.340376,0.606104,0.321972,0.467599,0.083333,0.361577,0.075397,"Butikkmedarbeidere (17%); Universitets- og høyskolelektorer/-lærere (17%); Andre ingeniører (10%); Andre pleiemedarbeidere (8%); Ingeniører innen petroleum, bergverk og metallurgi (7%)",0.067460,0.079365,0.059524,0.119048,0.543651,0.412698,0.246032,0.313492,0.083333,0.075397
1110,UiO,Universitetet i Oslo,2025,HFB-LING,Lingvistikk,611708,"Bachelor, språkvitenskap, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,Humanistiske og estetiske fag,Historisk-filosofiske fag,13.000000,73.000000,nus4 (small cell),515,0.485188,0.636893,0.168932,0.635140,0.336623,0.521385,0.484756,0.546668,0.570122,Butikkmedarbeidere (19%); Høyere saksbehandlere i offentlig og privat virksomhet (10%); Kontormedarbeidere (7%); Reklame- og markedsføringsrådgivere (5%); Journalister (4%),0.036585,0.048780,0.064024,0.045732,0.274390,0.280488,0.140244,0.054878,0.484756,0.570122
1110,UiO,Universitetet i Oslo,2025,HFM2-MULTI,Multilingualism,711734,"Master, multilingualism, toårig",M2,"Master, 2-årig",Master-nivå,Humanistiske og estetiske fag,Historisk-filosofiske fag,13.000000,35.000000,nus4 (no cell),424,0.439178,0.839623,0.018868,0.629968,0.370032,0.398396,0.266854,0.454467,0.266854,Grunnskolelærere (28%); Lektorer mv. (videregående skole) (26%); Høyere saksbehandlere i offentlig og privat virksomhet (15%); Universitets- og høyskolelektorer/-lærere (14%); Systemanalytikere/-arkitekter (4%),0.000000,0.000000,0.016854,0.008427,0.564607,0.573034,0.151685,0.151685,0.266854,0.266854
1110,UiO,Universitetet i Oslo,2025,JFM2-RSOS,Rettssosiologi,737907,"Master, rettssosiologi, toårig",M2,"Master, 2-årig",Master-nivå,Samfunnsfag og juridiske fag,Juridiske fag,13.000000,23.000000,nus4 (small cell),1160,0.511284,0.725862,0.024138,0.669841,0.312352,0.535215,0.493429,0.633067,0.719235,Høyere saksbehandlere i offentlig og privat virksomhet (27%); Jurister og advokater (22%); Kontormedarbeidere (5%); Andre juridiske yrker (4%); Forsikringsagenter (4%),0.019116,0.033453,0.033453,0.029869,0.086022,0.075269,0.367981,0.142174,0.493429,0.719235
