date,yrke4,alder_gr,count
2022-01-16,7541,7,53
2022-01-16,7541,8,13
2022-01-16,7542,0,5
2022-01-16,7542,1,151
2022-01-16,7542,2,195
2022-01-16,7542,3,217
2022-01-16,7542,4,178
2022-01-16,7542,5,243
2022-01-16,7542,6,367
2022-01-16,7542,7,311
2022-01-16,7542,8,99
2022-01-16,7543,1,7
2022-01-16,7543,5,5
2022-01-16,7543,6,10
2022-01-16,7543,7,7
2022-01-16,7543,8,8
2022-01-16,7544,1,12
2022-01-16,7544,2,14
2022-01-16,7544,3,41
2022-01-16,7544,4,42
2022-01-16,7544,5,80
2022-01-16,7544,6,104
2022-01-16,7544,7,101
2022-01-16,7544,8,23
2022-01-16,7549,1,96
2022-01-16,7549,2,91
2022-01-16,7549,3,119
2022-01-16,7549,4,116
2022-01-16,7549,5,152
2022-01-16,7549,6,190
2022-01-16,7549,7,184
2022-01-16,7549,8,91
2022-01-16,7549,9,16
2022-01-16,8111,0,5
2022-01-16,8111,1,120
2022-01-16,8111,2,72
2022-01-16,8111,3,77
2022-01-16,8111,4,81
2022-01-16,8111,5,76
2022-01-16,8111,6,99
2022-01-16,8111,7,129
2022-01-16,8111,8,83
2022-01-16,8112,1,6
2022-01-16,8112,2,15
2022-01-16,8112,3,15
2022-01-16,8112,4,14
2022-01-16,8112,5,15
2022-01-16,8112,6,36
2022-01-16,8112,7,51
2022-01-16,8112,8,35
2022-01-16,8113,0,17
2022-01-16,8113,1,739
2022-01-16,8113,2,862
2022-01-16,8113,3,1387
2022-01-16,8113,4,1397
2022-01-16,8113,5,2055
2022-01-16,8113,6,2622
2022-01-16,8113,7,2820
2022-01-16,8113,8,844
2022-01-16,8113,9,7
2022-01-16,8114,0,8
2022-01-16,8114,1,118
2022-01-16,8114,2,194
2022-01-16,8114,3,281
2022-01-16,8114,4,229
2022-01-16,8114,5,355
2022-01-16,8114,6,455
2022-01-16,8114,7,443
2022-01-16,8114,8,197
2022-01-16,8114,9,6
2022-01-16,8121,0,16
2022-01-16,8121,1,669
2022-01-16,8121,2,666
2022-01-16,8121,3,881
2022-01-16,8121,4,707
2022-01-16,8121,5,963
2022-01-16,8121,6,1577
2022-01-16,8121,7,1880
2022-01-16,8121,8,872
2022-01-16,8121,9,28
2022-01-16,8131,0,9
2022-01-16,8131,1,960
2022-01-16,8131,2,1036
2022-01-16,8131,3,1304
2022-01-16,8131,4,835
2022-01-16,8131,5,1090
2022-01-16,8131,6,1461
2022-01-16,8131,7,2225
2022-01-16,8131,8,932
2022-01-16,8131,9,14
2022-01-16,8132,1,6
2022-01-16,8132,2,6
2022-01-16,8132,3,11
2022-01-16,8132,5,11
2022-01-16,8132,6,9
2022-01-16,8132,7,5
2022-01-16,8132,8,7
2022-01-16,8141,1,18
2022-01-16,8141,2,15
2022-01-16,8141,3,18
2022-01-16,8141,4,12
2022-01-16,8141,5,42
2022-01-16,8141,6,55
2022-01-16,8141,7,72
2022-01-16,8141,8,27
2022-01-16,8142,1,173
2022-01-16,8142,2,234
2022-01-16,8142,3,296
2022-01-16,8142,4,213
2022-01-16,8142,5,366
2022-01-16,8142,6,542
2022-01-16,8142,7,598
2022-01-16,8142,8,242
2022-01-16,8142,9,8
2022-01-16,8143,1,28
2022-01-16,8143,2,41
2022-01-16,8143,3,64
2022-01-16,8143,4,50
2022-01-16,8143,5,33
2022-01-16,8143,6,81
2022-01-16,8143,7,145
2022-01-16,8143,8,60
2022-01-16,8143,9,6
2022-01-16,8151,1,7
2022-01-16,8151,2,5
2022-01-16,8151,3,15
2022-01-16,8151,4,14
2022-01-16,8151,5,25
2022-01-16,8151,6,22
2022-01-16,8151,7,39
2022-01-16,8151,8,16
2022-01-16,8152,1,80
2022-01-16,8152,2,62
2022-01-16,8152,3,105
2022-01-16,8152,4,95
2022-01-16,8152,5,127
2022-01-16,8152,6,222
2022-01-16,8152,7,208
2022-01-16,8152,8,103
2022-01-16,8152,9,16
2022-01-16,8153,1,17
2022-01-16,8153,2,28
2022-01-16,8153,3,55
2022-01-16,8153,4,63
2022-01-16,8153,5,106
2022-01-16,8153,6,215
2022-01-16,8153,7,233
2022-01-16,8153,8,140
2022-01-16,8153,9,21
2022-01-16,8154,2,6
2022-01-16,8154,3,6
2022-01-16,8154,4,5
2022-01-16,8154,5,10
2022-01-16,8154,6,13
2022-01-16,8154,7,15
2022-01-16,8154,8,6
2022-01-16,8156,1,8
2022-01-16,8156,2,6
2022-01-16,8156,3,11
2022-01-16,8156,4,6
2022-01-16,8156,5,7
2022-01-16,8156,6,15
2022-01-16,8156,7,11
2022-01-16,8156,8,10
2022-01-16,8157,0,12
2022-01-16,8157,1,199
2022-01-16,8157,2,153
2022-01-16,8157,3,229
2022-01-16,8157,4,188
2022-01-16,8157,5,355
2022-01-16,8157,6,500
2022-01-16,8157,7,543
2022-01-16,8157,8,287
2022-01-16,8157,9,23
2022-01-16,8160,0,245
2022-01-16,8160,1,2575
2022-01-16,8160,2,2263
2022-01-16,8160,3,3490
2022-01-16,8160,4,2860
2022-01-16,8160,5,4173
2022-01-16,8160,6,5326
2022-01-16,8160,7,4737
2022-01-16,8160,8,1870
2022-01-16,8160,9,113
2022-01-16,8171,0,6
2022-01-16,8171,1,214
2022-01-16,8171,2,277
2022-01-16,8171,3,324
2022-01-16,8171,4,266
2022-01-16,8171,5,404
2022-01-16,8171,6,605
2022-01-16,8171,7,768
2022-01-16,8171,8,370
2022-01-16,8171,9,12
2022-01-16,8172,0,13
2022-01-16,8172,1,160
2022-01-16,8172,2,295
2022-01-16,8172,3,453
2022-01-16,8172,4,362
2022-01-16,8172,5,488
2022-01-16,8172,6,720
2022-01-16,8172,7,1061
2022-01-16,8172,8,508
2022-01-16,8172,9,32
2022-01-16,8181,1,92
2022-01-16,8181,2,135
2022-01-16,8181,3,163
2022-01-16,8181,4,137
2022-01-16,8181,5,208
2022-01-16,8181,6,246
2022-01-16,8181,7,264
2022-01-16,8181,8,129
2022-01-16,8181,9,7
2022-01-16,8182,1,17
2022-01-16,8182,2,28
2022-01-16,8182,3,76
2022-01-16,8182,4,70
2022-01-16,8182,5,149
2022-01-16,8182,6,291
2022-01-16,8182,7,413
2022-01-16,8182,8,219
2022-01-16,8182,9,8
2022-01-16,8183,0,5
2022-01-16,8183,1,34
2022-01-16,8183,2,41
2022-01-16,8183,3,72
2022-01-16,8183,4,67
2022-01-16,8183,5,78
2022-01-16,8183,6,140
2022-01-16,8183,7,224
2022-01-16,8183,8,107
2022-01-16,8211,0,12
2022-01-16,8211,1,77
2022-01-16,8211,2,132
2022-01-16,8211,3,232
2022-01-16,8211,4,256
2022-01-16,8211,5,350
2022-01-16,8211,6,465
2022-01-16,8211,7,443
2022-01-16,8211,8,151
2022-01-16,8211,9,9
2022-01-16,8212,0,5
2022-01-16,8212,1,177
2022-01-16,8212,2,226
2022-01-16,8212,3,333
2022-01-16,8212,4,320
2022-01-16,8212,5,461
2022-01-16,8212,6,750
2022-01-16,8212,7,794
2022-01-16,8212,8,383
2022-01-16,8212,9,6
2022-01-16,8219,2,8
2022-01-16,8219,3,12
2022-01-16,8219,4,8
2022-01-16,8219,5,10
2022-01-16,8219,6,17
2022-01-16,8219,7,16
2022-01-16,8219,8,6
2022-01-16,8311,2,65
2022-01-16,8311,3,243
2022-01-16,8311,4,238
2022-01-16,8311,5,344
2022-01-16,8311,6,452
2022-01-16,8311,7,438
2022-01-16,8311,8,205
2022-01-16,8311,9,6
2022-01-16,8312,3,14
2022-01-16,8312,4,9
2022-01-16,8312,5,20
2022-01-16,8312,6,10
2022-01-16,8312,7,27
2022-01-16,8312,8,13
2022-01-16,8322,0,56
2022-01-16,8322,1,937
2022-01-16,8322,2,1705
2022-01-16,8322,3,2204
2022-01-16,8322,4,1656
2022-01-16,8322,5,2311
2022-01-16,8322,6,2890
2022-01-16,8322,7,3248
2022-01-16,8322,8,2171
2022-01-16,8322,9,593
2022-01-16,8331,0,15
2022-01-16,8331,1,21
2022-01-16,8331,2,127
2022-01-16,8331,3,553
2022-01-16,8331,4,882
2022-01-16,8331,5,1821
2022-01-16,8331,6,3212
2022-01-16,8331,7,4670
2022-01-16,8331,8,4223
2022-01-16,8331,9,999
2022-01-16,8332,0,144
2022-01-16,8332,1,469
2022-01-16,8332,2,1345
2022-01-16,8332,3,2519
2022-01-16,8332,4,2455
2022-01-16,8332,5,3880
2022-01-16,8332,6,5914
2022-01-16,8332,7,6938
2022-01-16,8332,8,3489
2022-01-16,8332,9,568
2022-01-16,8341,1,100
2022-01-16,8341,2,102
2022-01-16,8341,3,105
2022-01-16,8341,4,70
2022-01-16,8341,5,77
2022-01-16,8341,6,121
2022-01-16,8341,7,171
2022-01-16,8341,8,87
2022-01-16,8341,9,20
2022-01-16,8342,0,8
2022-01-16,8342,1,1574
2022-01-16,8342,2,2020
2022-01-16,8342,3,2538
2022-01-16,8342,4,2035
2022-01-16,8342,5,2504
2022-01-16,8342,6,3501
2022-01-16,8342,7,4282
2022-01-16,8342,8,2283
2022-01-16,8342,9,246
2022-01-16,8343,1,466
2022-01-16,8343,2,194
2022-01-16,8343,3,229
2022-01-16,8343,4,174
2022-01-16,8343,5,302
2022-01-16,8343,6,457
2022-01-16,8343,7,594
2022-01-16,8343,8,288
2022-01-16,8343,9,46
2022-01-16,8344,1,13
2022-01-16,8344,2,46
2022-01-16,8344,3,60
2022-01-16,8344,4,64
2022-01-16,8344,5,111
2022-01-16,8344,6,154
2022-01-16,8344,7,224
2022-01-16,8344,8,115
2022-01-16,8344,9,9
2022-01-16,8350,0,6
2022-01-16,8350,1,777
2022-01-16,8350,2,736
2022-01-16,8350,3,693
2022-01-16,8350,4,391
2022-01-16,8350,5,536
2022-01-16,8350,6,733
2022-01-16,8350,7,1020
2022-01-16,8350,8,547
2022-01-16,8350,9,30
2022-01-16,9111,0,5
2022-01-16,9111,1,25
2022-01-16,9111,2,32
2022-01-16,9111,3,49
2022-01-16,9111,4,44
2022-01-16,9111,5,62
2022-01-16,9111,6,103
2022-01-16,9111,7,52
2022-01-16,9111,8,34
2022-01-16,9111,9,5
2022-01-16,9112,0,309
2022-01-16,9112,1,7252
2022-01-16,9112,2,2981
2022-01-16,9112,3,5171
2022-01-16,9112,4,5964
2022-01-16,9112,5,11023
2022-01-16,9112,6,18040
2022-01-16,9112,7,16613
2022-01-16,9112,8,7069
2022-01-16,9112,9,773
2022-01-16,9122,0,21
2022-01-16,9122,1,436
2022-01-16,9122,2,405
2022-01-16,9122,3,507
2022-01-16,9122,4,441
2022-01-16,9122,5,581
2022-01-16,9122,6,546
2022-01-16,9122,7,437
2022-01-16,9122,8,143
2022-01-16,9122,9,32
2022-01-16,9123,1,5
2022-01-16,9123,2,5
2022-01-16,9123,3,14
2022-01-16,9123,4,8
2022-01-16,9123,5,14
2022-01-16,9123,6,25
2022-01-16,9123,7,19
2022-01-16,9129,3,5
2022-01-16,9129,7,7
2022-01-16,9211,1,15
2022-01-16,9211,2,24
2022-01-16,9211,3,14
2022-01-16,9211,4,9
2022-01-16,9211,5,20
2022-01-16,9211,6,10
2022-01-16,9211,7,9
2022-01-16,9212,0,7
2022-01-16,9212,1,438
2022-01-16,9212,2,125
2022-01-16,9212,3,109
2022-01-16,9212,4,65
2022-01-16,9212,5,69
2022-01-16,9212,6,59
2022-01-16,9212,7,49
2022-01-16,9212,8,21
2022-01-16,9213,0,5
2022-01-16,9213,1,206
2022-01-16,9213,2,54
2022-01-16,9213,3,72
2022-01-16,9213,4,39
2022-01-16,9213,5,47
2022-01-16,9213,6,75
2022-01-16,9213,7,59
2022-01-16,9213,8,35
2022-01-16,9213,9,13
2022-01-16,9214,0,14
2022-01-16,9214,1,173
2022-01-16,9214,2,140
2022-01-16,9214,3,174
2022-01-16,9214,4,113
2022-01-16,9214,5,153
2022-01-16,9214,6,237
2022-01-16,9214,7,232
2022-01-16,9214,8,130
2022-01-16,9214,9,20
2022-01-16,9215,1,16
2022-01-16,9215,3,5
2022-01-16,9215,4,10
2022-01-16,9215,5,6
2022-01-16,9215,6,16
2022-01-16,9215,7,14
2022-01-16,9215,8,5
2022-01-16,9216,0,5
2022-01-16,9216,1,55
2022-01-16,9216,2,7
2022-01-16,9216,3,13
2022-01-16,9216,4,5
2022-01-16,9216,5,10
2022-01-16,9216,6,13
2022-01-16,9216,7,8
2022-01-16,9311,1,17
2022-01-16,9311,2,6
2022-01-16,9311,3,7
2022-01-16,9311,7,10
2022-01-16,9312,0,92
2022-01-16,9312,1,2575
2022-01-16,9312,2,1931
2022-01-16,9312,3,2259
2022-01-16,9312,4,1664
2022-01-16,9312,5,2036
2022-01-16,9312,6,2602
2022-01-16,9312,7,2290
2022-01-16,9312,8,1051
2022-01-16,9312,9,167
2022-01-16,9313,0,177
2022-01-16,9313,1,1424
2022-01-16,9313,2,1032
2022-01-16,9313,3,1224
2022-01-16,9313,4,932
2022-01-16,9313,5,1330
2022-01-16,9313,6,1494
2022-01-16,9313,7,1051
2022-01-16,9313,8,321
2022-01-16,9313,9,44
2022-01-16,9321,0,6
2022-01-16,9321,1,204
2022-01-16,9321,2,80
2022-01-16,9321,3,121
2022-01-16,9321,4,128
2022-01-16,9321,5,206
2022-01-16,9321,6,231
2022-01-16,9321,7,209
2022-01-16,9321,8,88
2022-01-16,9321,9,5
2022-01-16,9329,0,25
2022-01-16,9329,1,1274
2022-01-16,9329,2,1010
2022-01-16,9329,3,936
2022-01-16,9329,4,611
2022-01-16,9329,5,895
2022-01-16,9329,6,1158
2022-01-16,9329,7,1226
2022-01-16,9329,8,612
2022-01-16,9329,9,76
2022-01-16,9333,0,27
2022-01-16,9333,1,1033
2022-01-16,9333,2,911
2022-01-16,9333,3,805
2022-01-16,9333,4,550
2022-01-16,9333,5,585
2022-01-16,9333,6,741
2022-01-16,9333,7,718
2022-01-16,9333,8,330
2022-01-16,9333,9,52
2022-01-16,9334,0,7
2022-01-16,9334,1,757
2022-01-16,9334,2,211
2022-01-16,9334,3,150
2022-01-16,9334,4,105
2022-01-16,9334,5,109
2022-01-16,9334,6,136
2022-01-16,9334,7,110
2022-01-16,9334,8,64
2022-01-16,9334,9,25
2022-01-16,9412,0,62
2022-01-16,9412,1,5924
2022-01-16,9412,2,1898
2022-01-16,9412,3,1936
2022-01-16,9412,4,1463
2022-01-16,9412,5,2250
2022-01-16,9412,6,3005
2022-01-16,9412,7,2997
2022-01-16,9412,8,1398
2022-01-16,9412,9,194
2022-01-16,9510,0,6
2022-01-16,9510,1,17
2022-01-16,9510,2,14
2022-01-16,9510,3,41
2022-01-16,9510,4,24
2022-01-16,9510,5,45
2022-01-16,9510,6,60
2022-01-16,9510,7,40
2022-01-16,9510,8,28
2022-01-16,9510,9,32
2022-01-16,9611,0,21
2022-01-16,9611,1,194
2022-01-16,9611,2,271
2022-01-16,9611,3,527
2022-01-16,9611,4,517
2022-01-16,9611,5,761
2022-01-16,9611,6,1154
2022-01-16,9611,7,1181
2022-01-16,9611,8,483
2022-01-16,9611,9,55
2022-01-16,9612,0,5
2022-01-16,9612,1,57
2022-01-16,9612,2,97
2022-01-16,9612,3,78
2022-01-16,9612,4,57
2022-01-16,9612,5,108
2022-01-16,9612,6,153
2022-01-16,9612,7,148
2022-01-16,9612,8,90
2022-01-16,9612,9,25
2022-01-16,9613,1,30
2022-01-16,9613,2,13
2022-01-16,9613,3,19
2022-01-16,9613,4,9
2022-01-16,9613,5,6
2022-01-16,9613,6,8
2022-01-16,9613,7,9
2022-01-16,9613,8,6
2022-01-16,9621,0,17
2022-01-16,9621,1,467
2022-01-16,9621,2,417
2022-01-16,9621,3,709
2022-01-16,9621,4,559
2022-01-16,9621,5,726
2022-01-16,9621,6,723
2022-01-16,9621,7,556
2022-01-16,9621,8,263
2022-01-16,9621,9,70
2022-01-16,9622,0,22
2022-01-16,9622,1,832
2022-01-16,9622,2,392
2022-01-16,9622,3,496
2022-01-16,9622,4,404
2022-01-16,9622,5,586
2022-01-16,9622,6,866
2022-01-16,9622,7,834
2022-01-16,9622,8,420
2022-01-16,9622,9,126
2022-01-16,9623,1,14
2022-01-16,9623,2,5
2022-01-16,9623,3,11
2022-01-16,9623,4,5
2022-01-16,9623,5,25
2022-01-16,9623,6,31
2022-01-16,9623,7,36
2022-01-16,9623,8,27
2022-01-16,9623,9,9
2022-01-16,9629,1,448
2022-01-16,9629,2,335
2022-01-16,9629,3,242
2022-01-16,9629,4,116
2022-01-16,9629,5,93
2022-01-16,9629,6,142
2022-01-16,9629,7,217
2022-01-16,9629,8,453
2022-01-16,9629,9,877
2022-02-16,0110,2,227
2022-02-16,0110,3,712
2022-02-16,0110,4,599
2022-02-16,0110,5,688
2022-02-16,0110,6,1301
2022-02-16,0110,7,1854
2022-02-16,0110,8,51
2022-02-16,0210,1,25
2022-02-16,0210,2,648
2022-02-16,0210,3,1180
2022-02-16,0210,4,808
2022-02-16,0210,5,695
2022-02-16,0210,6,897
2022-02-16,0210,7,433
2022-02-16,0210,8,7
2022-02-16,0310,1,10388
2022-02-16,0310,2,1991
2022-02-16,0310,3,558
2022-02-16,0310,4,202
2022-02-16,0310,5,101
2022-02-16,0310,6,87
2022-02-16,0310,7,65
2022-02-16,0310,8,36
2022-02-16,0310,9,18
2022-02-16,1111,1,50
2022-02-16,1111,2,85
2022-02-16,1111,3,153
2022-02-16,1111,4,148
2022-02-16,1111,5,294
2022-02-16,1111,6,494
2022-02-16,1111,7,660
2022-02-16,1111,8,480
2022-02-16,1111,9,197
2022-02-16,1112,2,5
2022-02-16,1112,3,25
2022-02-16,1112,4,23
2022-02-16,1112,5,53
2022-02-16,1112,6,225
2022-02-16,1112,7,420
2022-02-16,1112,8,247
2022-02-16,1114,0,5
2022-02-16,1114,1,27
2022-02-16,1114,2,74
2022-02-16,1114,3,91
2022-02-16,1114,4,146
2022-02-16,1114,5,252
2022-02-16,1114,6,569
2022-02-16,1114,7,817
2022-02-16,1114,8,469
2022-02-16,1114,9,47
2022-02-16,1120,0,12
2022-02-16,1120,1,65
2022-02-16,1120,2,300
2022-02-16,1120,3,1186
2022-02-16,1120,4,1813
2022-02-16,1120,5,4356
2022-02-16,1120,6,10038
2022-02-16,1120,7,14743
2022-02-16,1120,8,7464
2022-02-16,1120,9,1267
2022-02-16,1211,1,5
2022-02-16,1211,2,22
2022-02-16,1211,3,167
2022-02-16,1211,4,462
2022-02-16,1211,5,1186
2022-02-16,1211,6,2347
2022-02-16,1211,7,3270
2022-02-16,1211,8,1263
2022-02-16,1211,9,88
2022-02-16,1212,1,5
2022-02-16,1212,2,7
2022-02-16,1212,3,46
2022-02-16,1212,4,114
2022-02-16,1212,5,262
2022-02-16,1212,6,628
2022-02-16,1212,7,813
2022-02-16,1212,8,323
2022-02-16,1212,9,5
2022-02-16,1213,3,37
2022-02-16,1213,4,104
2022-02-16,1213,5,394
2022-02-16,1213,6,1249
2022-02-16,1213,7,1770
2022-02-16,1213,8,639
2022-02-16,1219,0,5
2022-02-16,1219,1,22
2022-02-16,1219,2,106
2022-02-16,1219,3,490
2022-02-16,1219,4,920
2022-02-16,1219,5,2576
2022-02-16,1219,6,6560
2022-02-16,1219,7,9512
2022-02-16,1219,8,4253
2022-02-16,1219,9,489
2022-02-16,1221,1,12
2022-02-16,1221,2,120
2022-02-16,1221,3,777
2022-02-16,1221,4,1228
2022-02-16,1221,5,2408
2022-02-16,1221,6,4726
2022-02-16,1221,7,5024
2022-02-16,1221,8,1786
2022-02-16,1221,9,92
2022-02-16,1222,2,31
2022-02-16,1222,3,124
2022-02-16,1222,4,156
2022-02-16,1222,5,290
2022-02-16,1222,6,545
2022-02-16,1222,7,474
2022-02-16,1222,8,159
2022-02-16,1222,9,5
2022-02-16,1223,1,5
2022-02-16,1223,2,19
2022-02-16,1223,3,134
2022-02-16,1223,4,178
2022-02-16,1223,5,400
2022-02-16,1223,6,917
2022-02-16,1223,7,987
2022-02-16,1223,8,528
2022-02-16,1223,9,35
2022-02-16,1311,1,7
2022-02-16,1311,2,6
2022-02-16,1311,3,26
2022-02-16,1311,4,28
2022-02-16,1311,5,75
2022-02-16,1311,6,183
2022-02-16,1311,7,265
2022-02-16,1311,8,164
2022-02-16,1312,2,5
2022-02-16,1312,3,32
2022-02-16,1312,4,33
2022-02-16,1312,5,54
2022-02-16,1312,6,82
2022-02-16,1312,7,90
2022-02-16,1312,8,35
2022-02-16,1321,1,7
2022-02-16,1321,2,54
2022-02-16,1321,3,321
2022-02-16,1321,4,550
2022-02-16,1321,5,1300
2022-02-16,1321,6,2962
2022-02-16,1321,7,4381
2022-02-16,1321,8,1901
2022-02-16,1321,9,155
2022-02-16,1322,1,5
2022-02-16,1322,2,5
2022-02-16,1322,3,81
2022-02-16,1322,4,247
2022-02-16,1322,5,903
2022-02-16,1322,6,2208
2022-02-16,1322,7,3038
2022-02-16,1322,8,1113
2022-02-16,1322,9,5
2022-02-16,1323,0,6
2022-02-16,1323,1,15
2022-02-16,1323,2,166
2022-02-16,1323,3,711
2022-02-16,1323,4,1168
2022-02-16,1323,5,2385
2022-02-16,1323,6,3954
2022-02-16,1323,7,4894
2022-02-16,1323,8,2238
2022-02-16,1323,9,268
2022-02-16,1324,1,17
2022-02-16,1324,2,67
2022-02-16,1324,3,277
2022-02-16,1324,4,551
2022-02-16,1324,5,1049
2022-02-16,1324,6,2298
2022-02-16,1324,7,3247
2022-02-16,1324,8,1388
2022-02-16,1324,9,97
2022-02-16,1330,1,8
2022-02-16,1330,2,35
2022-02-16,1330,3,166
2022-02-16,1330,4,337
2022-02-16,1330,5,739
2022-02-16,1330,6,1823
2022-02-16,1330,7,1820
2022-02-16,1330,8,619
2022-02-16,1330,9,36
2022-02-16,1341,2,6
2022-02-16,1341,3,59
2022-02-16,1341,4,189
2022-02-16,1341,5,525
2022-02-16,1341,6,1479
2022-02-16,1341,7,1519
2022-02-16,1341,8,563
2022-02-16,1341,9,12
2022-02-16,1342,2,17
2022-02-16,1342,3,195
2022-02-16,1342,4,480
2022-02-16,1342,5,1160
2022-02-16,1342,6,3085
2022-02-16,1342,7,3741
2022-02-16,1342,8,1725
2022-02-16,1342,9,30
2022-02-16,1343,3,25
2022-02-16,1343,4,81
2022-02-16,1343,5,221
2022-02-16,1343,6,740
2022-02-16,1343,7,880
2022-02-16,1343,8,438
2022-02-16,1344,0,7
2022-02-16,1344,2,13
2022-02-16,1344,3,57
2022-02-16,1344,4,119
2022-02-16,1344,5,201
2022-02-16,1344,6,528
2022-02-16,1344,7,596
2022-02-16,1344,8,225
2022-02-16,1344,9,21
2022-02-16,1345,2,27
2022-02-16,1345,3,118
2022-02-16,1345,4,326
2022-02-16,1345,5,937
2022-02-16,1345,6,3501
2022-02-16,1345,7,4755
2022-02-16,1345,8,2073
2022-02-16,1345,9,84
2022-02-16,1346,1,6
2022-02-16,1346,2,12
2022-02-16,1346,3,134
2022-02-16,1346,4,251
2022-02-16,1346,5,625
2022-02-16,1346,6,1358
2022-02-16,1346,7,1746
2022-02-16,1346,8,841
2022-02-16,1346,9,80
2022-02-16,1349,2,34
2022-02-16,1349,3,132
2022-02-16,1349,4,243
2022-02-16,1349,5,550
2022-02-16,1349,6,1540
2022-02-16,1349,7,2092
2022-02-16,1349,8,881
2022-02-16,1349,9,42
2022-02-16,1411,1,5
2022-02-16,1411,2,12
2022-02-16,1411,3,69
2022-02-16,1411,4,100
2022-02-16,1411,5,120
2022-02-16,1411,6,151
2022-02-16,1411,7,156
2022-02-16,1411,8,57
2022-02-16,1412,0,11
2022-02-16,1412,1,47
2022-02-16,1412,2,173
2022-02-16,1412,3,486
2022-02-16,1412,4,501
2022-02-16,1412,5,708
2022-02-16,1412,6,645
2022-02-16,1412,7,480
2022-02-16,1412,8,147
2022-02-16,1412,9,11
2022-02-16,1420,0,10
2022-02-16,1420,1,168
2022-02-16,1420,2,1098
2022-02-16,1420,3,3388
2022-02-16,1420,4,3471
2022-02-16,1420,5,5179
2022-02-16,1420,6,8062
2022-02-16,1420,7,8620
2022-02-16,1420,8,3393
2022-02-16,1420,9,453
2022-02-16,1431,1,6
2022-02-16,1431,2,57
2022-02-16,1431,3,163
2022-02-16,1431,4,226
2022-02-16,1431,5,448
2022-02-16,1431,6,825
2022-02-16,1431,7,823
2022-02-16,1431,8,405
2022-02-16,1431,9,23
2022-02-16,1439,2,20
2022-02-16,1439,3,68
2022-02-16,1439,4,91
2022-02-16,1439,5,176
2022-02-16,1439,6,279
2022-02-16,1439,7,284
2022-02-16,1439,8,135
2022-02-16,1439,9,21
2022-02-16,2111,1,7
2022-02-16,2111,2,8
2022-02-16,2111,3,67
2022-02-16,2111,4,62
2022-02-16,2111,5,104
2022-02-16,2111,6,118
2022-02-16,2111,7,53
2022-02-16,2111,8,16
2022-02-16,2111,9,10
2022-02-16,2112,1,5
2022-02-16,2112,2,6
2022-02-16,2112,3,30
2022-02-16,2112,4,37
2022-02-16,2112,5,62
2022-02-16,2112,6,76
2022-02-16,2112,7,42
2022-02-16,2112,8,25
2022-02-16,2112,9,7
2022-02-16,2113,0,5
2022-02-16,2113,2,29
2022-02-16,2113,3,114
2022-02-16,2113,4,103
2022-02-16,2113,5,190
2022-02-16,2113,6,241
2022-02-16,2113,7,160
2022-02-16,2113,8,92
2022-02-16,2113,9,21
2022-02-16,2114,1,8
2022-02-16,2114,2,40
2022-02-16,2114,3,321
2022-02-16,2114,4,334
2022-02-16,2114,5,460
2022-02-16,2114,6,673
2022-02-16,2114,7,487
2022-02-16,2114,8,233
2022-02-16,2114,9,14
2022-02-16,2120,1,14
2022-02-16,2120,2,68
2022-02-16,2120,3,218
2022-02-16,2120,4,144
2022-02-16,2120,5,210
2022-02-16,2120,6,257
2022-02-16,2120,7,257
2022-02-16,2120,8,171
2022-02-16,2120,9,21
2022-02-16,2131,2,34
2022-02-16,2131,3,174
2022-02-16,2131,4,173
2022-02-16,2131,5,306
2022-02-16,2131,6,404
2022-02-16,2131,7,323
2022-02-16,2131,8,195
2022-02-16,2131,9,13
2022-02-16,2132,2,6
2022-02-16,2132,3,29
2022-02-16,2132,4,48
2022-02-16,2132,5,60
2022-02-16,2132,6,110
2022-02-16,2132,7,122
2022-02-16,2132,8,93
2022-02-16,2132,9,5
2022-02-16,2133,1,5
2022-02-16,2133,2,20
2022-02-16,2133,3,96
2022-02-16,2133,4,106
2022-02-16,2133,5,116
2022-02-16,2133,6,110
2022-02-16,2133,7,74
2022-02-16,2133,8,32
2022-02-16,2133,9,5
2022-02-16,2141,2,21
2022-02-16,2141,3,122
2022-02-16,2141,4,129
2022-02-16,2141,5,164
2022-02-16,2141,6,241
2022-02-16,2141,7,276
2022-02-16,2141,8,118
2022-02-16,2141,9,7
2022-02-16,2142,0,6
2022-02-16,2142,1,10
2022-02-16,2142,2,431
2022-02-16,2142,3,2876
2022-02-16,2142,4,3059
2022-02-16,2142,5,4260
2022-02-16,2142,6,5252
2022-02-16,2142,7,5615
2022-02-16,2142,8,2902
2022-02-16,2142,9,317
2022-02-16,2143,2,7
2022-02-16,2143,3,63
2022-02-16,2143,4,58
2022-02-16,2143,5,60
2022-02-16,2143,6,60
2022-02-16,2143,7,28
2022-02-16,2143,8,14
2022-02-16,2143,9,5
2022-02-16,2144,0,6
2022-02-16,2144,1,6
2022-02-16,2144,2,74
2022-02-16,2144,3,386
2022-02-16,2144,4,370
2022-02-16,2144,5,656
2022-02-16,2144,6,842
2022-02-16,2144,7,899
2022-02-16,2144,8,408
2022-02-16,2144,9,32
2022-02-16,2145,2,15
2022-02-16,2145,3,89
2022-02-16,2145,4,81
2022-02-16,2145,5,126
2022-02-16,2145,6,171
2022-02-16,2145,7,175
2022-02-16,2145,8,123
2022-02-16,2145,9,7
2022-02-16,2146,2,98
2022-02-16,2146,3,565
