code,parentCode,level,name
642103,6421,5,"Høgskolekandidat, handel, service og logistikk, toårig"
642104,6421,5,"Varehandel, påbygging"
642105,6421,5,"Diplomøkonom, varehandel, treårig"
642106,6421,5,"Bachelor, handel, service og logistikk, treårig"
642107,6421,5,"Bachelor, varehandel, treårig"
642108,6421,5,"Bachelor, innkjøpsledelse, treårig"
642199,6421,5,"Handel, uspesifisert, lavere nivå"
6422,642,4,Markedsføring
642201,6422,5,"Diplomeksportøkonom, fireårig"
642202,6422,5,"Diplommarkedsfører, treårig"
642203,6422,5,"Diplommarkedsøkonom, fireårig"
642204,6422,5,"Høgskolekandidat, eksportmarkedsføring, toårig"
642205,6422,5,"Høgskolekandidat, eksportmarkedsføring med internasjonal praksis, 2½-årig"
642206,6422,5,"Internasjonal markedsføring, lavere nivå"
642207,6422,5,"Markedsføring, lavere nivå"
642208,6422,5,Markedskandidat
642209,6422,5,"Markedskommunikasjon, lavere nivå"
642210,6422,5,"Markedsøkonomi, lavere nivå"
642211,6422,5,"Sivilmarkedsførerutdanning, fireårig"
642212,6422,5,"Videreutdanning for ingeniører, markedsføring"
642213,6422,5,"Markedsføring av fisk og fiskeprodukter, lavere nivå"
642214,6422,5,"Høgskolekandidat, markedsføring og internasjonalisering, treårig"
642215,6422,5,"Diplommarkedsfører, markedsføring, internasjonalisering og ledelse"
642216,6422,5,"Diplommarkedsfører, markedskommunikasjon"
642217,6422,5,"Høgskolekandidat, markedsføring, toårig"
642218,6422,5,"Bachelor, markedsføring, treårig"
642219,6422,5,"Bachelor, eksportmarkedsføring, treårig"
642220,6422,5,"Bachelor, markedskommunikasjon, treårig"
642221,6422,5,"Bachelor, reklame, kommunikasjon og merkebygging, treårig"
642222,6422,5,"Høgskolekandidat, markedskommunikasjon, toårig"
642223,6422,5,"Bachelor, kreativ markedskommunikasjon, treårig"
642224,6422,5,"Bachelor, digital markedsføring og ledelse, treårig"
642299,6422,5,"Markedsføring, uspesifisert, lavere nivå"
6429,642,4,"Handel og markedsføring, andre"
642901,6429,5,"Bachelor, kundeorientering og relasjonsledelse, treårig"
642902,6429,5,"Høgskolekandidat, kundeorientering og relasjonsledelse, toårig"
642999,6429,5,"Handel og markedsføring, andre, uspesifiserte, lavere nivå"
643,64,3,Kontorfag
6431,643,4,Sekretærutdanninger
643199,6431,5,"Sekretærutdanning, uspesifisert, lavere nivå"
6432,643,4,Kontorfag
643299,6432,5,"Kontorfag, uspesifiserte, lavere nivå"
6439,643,4,"Kontorfag, andre"
643999,6439,5,"Kontorfag, andre, uspesifiserte, lavere nivå"
644,64,3,Hotell- og reiselivsfag
6441,644,4,Reiselivsfag
644101,6441,5,"Høgskolekandidat, reiseliv, treårig"
644102,6441,5,"Høgskolekandidat, reiseliv og turisme, toårig"
644103,6441,5,"Høgskolekandidat, reiseliv og turisme, treårig"
644104,6441,5,"Høgskolekandidat, reiselivsadministrasjon, toårig"
644105,6441,5,"Reiselivsfag, ettårig påbygging"
644106,6441,5,"Reiselivsfag, toårig"
644107,6441,5,"Diplomøkonom, reiselivsledelse"
644108,6441,5,"Høgskolekandidat, reiselivsledelse, treårig"
644109,6441,5,"Bachelor, reiselivsfag, treårig"
644110,6441,5,"Bachelor, opplevelses- og attraksjonsutvikling, treårig"
644199,6441,5,"Reiselivsfag, uspesifiserte, lavere nivå"
6442,644,4,Hotell- og restaurantfag
644201,6442,5,"Diplomstudium ved Norsk hotellhøgskole, fireårig"
644202,6442,5,"Forkurs for administrasjonslinjen, 1. avd. ved Norsk hotellhøgskole"
644203,6442,5,"Høgskolekandidat, hotelladministrasjon, toårig"
644204,6442,5,"Høgskolekandidat, hotelladministrasjon, treårig"
644205,6442,5,"Høgskolekandidat, kjøkken- og restaurantledelse, toårig"
644206,6442,5,"Servicemanagement, ettårig påbygging"
644207,6442,5,"Visitor Management, ettårig påbygging"
644208,6442,5,"Bachelor, hotelladministrasjon, treårig"
644209,6442,5,"Bachelor, restaurantledelse, treårig"
644210,6442,5,"Restaurantledelse, lavere nivå"
644299,6442,5,"Hotell- og restaurantfag, uspesifiserte, lavere nivå"
6449,644,4,"Hotell- og reiselivsfag, andre"
644999,6449,5,"Hotell- og reiselivsfag, andre, uspesifiserte, lavere nivå"
649,64,3,"Økonomiske og administrative fag, andre"
6499,649,4,"Økonomiske og administrative fag, andre"
649901,6499,5,"Bokbransjefag, lavere nivå"
649902,6499,5,"Forsikringseksamen, toårig"
649903,6499,5,"Høgskolekandidat, bokbransjefag, toårig"
649904,6499,5,"Metode, lavere nivå"
649905,6499,5,"Skoleledelse, videreutdanning"
649906,6499,5,"Spesialutdanning for offentlig ansatte, lavere nivå"
649907,6499,5,"Plan og arbeid, toårig videreutdanning"
649908,6499,5,"Forsikringseksamen, lavere nivå"
649909,6499,5,"Trygdefunksjonærer, videreutdanning"
649910,6499,5,"Cand.mag.-utdanning, økonomiske og administrative fag"
649911,6499,5,"Lederutdanning for styrere i barnehager, videreutdanning"
649999,6499,5,"Økonomiske og administrative fag, andre, uspesifiserte, lavere nivå"
65,6,2,"Naturvitenskapelige fag, håndverksfag og tekniske fag"
651,65,3,Biologiske fag
6511,651,4,Zoologiske fag
651101,6511,5,"Zoologi, lavere nivå"
651199,6511,5,"Zoologiske fag, uspesifiserte, lavere nivå"
6512,651,4,Botaniske fag
651201,6512,5,"Botanikk, lavere nivå"
651299,6512,5,"Botaniske fag, uspesifiserte, lavere nivå"
6513,651,4,Mikrobiologi og cellebiologi
651301,6513,5,"Ingeniørutdanning, mikrobiologi, immunologi og patologi, toårig"
651302,6513,5,"Molekylærbiologi, lavere nivå"
651303,6513,5,"Bachelor, molekylærbiologi og biologisk kjemi, treårig"
651399,6513,5,"Mikrobiologi og cellebiologi, uspesifisert, lavere nivå"
6514,651,4,Miljø- og forurensningsstudier
651401,6514,5,"Energiøkonomisering, lavere nivå"
651402,6514,5,"Høgskolekandidat, natur- og miljøfag, toårig"
651403,6514,5,"Høgskolekandidat, natur- og miljøfag, fireårig"
651404,6514,5,"Høgskolekandidat, natur-, helse- og miljøvernfag, basisstudium, toårig"
651405,6514,5,"Høgskolekandidat, natur-, helse- og miljøvernfag, toårig påbygging"
651406,6514,5,"Høgskolekandidat, miljø- og ressursfag, treårig"
651407,6514,5,"Høgskolekandidat, miljøteknologi, treårig"
651408,6514,5,"Miljøfag, lavere nivå"
651409,6514,5,"Miljøteknologi, lavere nivå"
651410,6514,5,"Miljø- og havbruksteknologi, lavere nivå"
651411,6514,5,"Videreutdanning for ingeniører, miljø- og forurensningsstudier"
651412,6514,5,"Landskapsforvaltning og planlegging, treårig"
651413,6514,5,"Høgskoleingeniørutdanning, miljøteknologi, treårig"
651414,6514,5,"Høgskolekandidat, miljøøkonomi og -ledelse, treårig"
651415,6514,5,"Høgskolekandidat, naturforvaltning, treårig"
651416,6514,5,"Bachelor, miljøforvaltning, treårig"
651417,6514,5,"Bachelor, natur-, helse- og miljøvernfag, treårig"
651418,6514,5,"Bachelor, økologi og naturforvaltning, treårig"
651419,6514,5,"Bachelor, landskapsplanlegging, treårig"
651420,6514,5,"Bachelor, ingeniørfag, miljøbioteknologi, treårig"
651421,6514,5,"Bachelor, miljøbioteknologi, treårig"
651422,6514,5,"Bachelor, miljø og ressursfag, naturvitenskapelig retning, treårig"
651423,6514,5,"Bachelor, fornybar energi, treårig"
651424,6514,5,"Bachelor, ingeniørfag, vann- og miljøteknikk, treårig"
651425,6514,5,"Bachelor, ingeniørfag, fornybar energi, treårig"
651426,6514,5,"Bachelor, arktisk forurensningsbiologi og forvaltning, treårig"
651499,6514,5,"Miljø- og forurensningsstudier, uspesifiserte, lavere nivå"
6515,651,4,Marin- og ferskvannsbiologi
651501,6515,5,"Akvakultur, lavere nivå"
651502,6515,5,"Høgskolekandidat, akvakultur og økonomi, toårig"
651503,6515,5,"Høgskolekandidat, akvakultur, treårig"
651504,6515,5,"Høgskolekandidat, akvakultur, toårig"
651505,6515,5,"Høgskolekandidat, akvatisk biologi, treårig"
651506,6515,5,"Høgskoleingeniørutdanning, akvakulturteknikk, treårig"
651507,6515,5,"Bachelor, akvakultur / næringsmiddelteknologi, treårig"
651508,6515,5,"Bachelor, fiskeri- og akvakultur, treårig"
651509,6515,5,"Bachelor, havbruksbiologi, treårig"
651510,6515,5,"Bachelor, responsible fisheries, treårig"
651511,6515,5,"Bachelor, marin bioteknologi, treårig"
651599,6515,5,"Marin- og ferskvannsbiologi, uspesifisert, lavere nivå"
6519,651,4,"Biologiske fag, andre"
651901,6519,5,"Biologi, lavere nivå"
651902,6519,5,"Humanbiologi, lavere nivå"
651903,6519,5,"Humanøkologi, lavere nivå"
651904,6519,5,"Videreutdanning, biologi"
651905,6519,5,"Bachelor, biologi, treårig"
651906,6519,5,"Bachelor, biomatematikk, treårig"
651907,6519,5,"Bachelor, biomedisin, treårig"
651908,6519,5,"Bachelor, animal science, treårig"
651909,6519,5,"Bachelor, biovitenskap, treårig"
651910,6519,5,"Bachelor, biovitenskap, treårig"
651999,6519,5,"Biologiske fag, andre, uspesifiserte, lavere nivå"
652,65,3,Fysiske og kjemiske fag
6521,652,4,Fysiske fag
652101,6521,5,"Fysiske fag, lavere nivå"
652102,6521,5,"Videreutdanning, fysikk"
652103,6521,5,"Bachelor, fysikk, astronomi og meteorologi, treårig"
652104,6521,5,"Bachelor, fysikk, treårig"
652105,6521,5,"Bachelor, fysikk og astronomi, treårig"
652106,6521,5,"Bachelor, kjernefysikk og nukleærteknologi"
652199,6521,5,"Fysiske fag, uspesifiserte, lavere nivå"
6522,652,4,Kjemiske fag
652201,6522,5,"Høgskolekandidat, analytisk kjemi, treårig"
652202,6522,5,"Høgskolekandidat, bioteknologi, treårig"
652203,6522,5,"Høgskolekandidat, kjemi/økonomi, treårig"
652204,6522,5,"Høgskoleingeniørutdanning, kjemi, treårig"
652205,6522,5,"Ingeniørutdanning, kjemi, toårig"
652206,6522,5,"Påbygging, ingeniørutdanning, kjemi"
652207,6522,5,"Kjemi, lavere nivå"
652208,6522,5,"Materialteknikk, lavere nivå"
652209,6522,5,"Videreutdanning for ingeniører, kjemiske fag"
652210,6522,5,"Bachelor, bioteknologi, treårig"
652211,6522,5,"Bachelor, ingeniørfag, kjemi, treårig"
652212,6522,5,"Bachelor, kjemi, treårig"
652213,6522,5,"Bachelor, olje og gass, treårig"
652214,6522,5,"Bachelor, ingeniørfag, petroleumsgeologi, treårig"
652215,6522,5,"Høgskolekandidat, ingeniørfag, kjemi, toårig"
652216,6522,5,"Kjemi og bioteknologi, lavere nivå"
652217,6522,5,"Bachelor, kjemi og biokjemi, treårig"
652299,6522,5,"Kjemiske fag, uspesifiserte, lavere nivå"
6529,652,4,"Fysiske og kjemiske fag, andre"
652901,6529,5,"Fysikk og kjemi, lavere nivå"
652902,6529,5,"Bachelor, materialvitenskap for energi- og nanoteknologi, treårig"
652903,6529,5,"Bachelor, ingeniørfag, havteknologi, treårig"
652999,6529,5,"Fysiske og kjemiske fag, andre, uspesifiserte, lavere nivå"
653,65,3,Matematikk og statistikk
6531,653,4,Matematikk
653101,6531,5,"Matematikk, lavere nivå"
653102,6531,5,"Videreutdanning, matematikk"
653103,6531,5,"Bachelor, matematiske fag, treårig"
653199,6531,5,"Matematikk, uspesifisert, lavere nivå"
6532,653,4,Statistikk
653201,6532,5,"Høgskolekandidat, anvendt statistikk, treårig"
653202,6532,5,"Statistikk, lavere nivå"
653203,6532,5,"Bachelor, statistikk, treårig"
653299,6532,5,"Statistikk, uspesifisert, lavere nivå"
6539,653,4,"Matematikk og statistikk, andre"
653901,6539,5,"Matematikk og statistikk, lavere nivå"
653902,6539,5,"Bachelor, matematikk og statistikk, treårig"
653903,6539,5,"Bachelor, matematisk finans, treårig"
653999,6539,5,"Matematikk og statistikk, andre, uspesifiserte, lavere nivå"
654,65,3,Informasjons- og datateknologi
6541,654,4,Informasjons- og datateknologi
654101,6541,5,"Informasjons- og datateknologi, lavere nivå"
654102,6541,5,"Drift av datasystemer, lavere nivå"
654103,6541,5,"Høgskolekandidat, data og multimediateknikk, toårig"
654104,6541,5,"Høgskolekandidat, drift og vedlikehold av EDB-systemer, toårig"
654105,6541,5,"Høgskolekandidat, industriell informasjonsteknologi, toårig"
654106,6541,5,"Høgskolekandidat, informasjonsbehandling, toårig"
654107,6541,5,"Høgskolekandidat, informasjonsteknologi, toårig"
654108,6541,5,"Høgskolekandidat, informasjonsteknologi, treårig"
654109,6541,5,"Høgskolekandidat, informatikk, toårig"
654110,6541,5,"Høgskolekandidat, informatikk, treårig"
654111,6541,5,"Høgskolekandidat, informatikk og matematiske metoder, treårig"
654112,6541,5,"Høgskolekandidat, IT-administrasjon, treårig"
654113,6541,5,"Informatikk og multimedia, lavere nivå"
654114,6541,5,"Høgskoleingeniørutdanning, data, treårig"
654115,6541,5,"Ingeniørutdanning, data, toårig"
654116,6541,5,"Videreutdanning for ingeniører, informasjons- og datateknologi"
654117,6541,5,"Diplomøkonom, informasjonsteknologi"
654118,6541,5,"Videreutdanning, informatikk"
654119,6541,5,"Høgskolekandidat, informatikk og matematikk, toårig"
654120,6541,5,"Bachelor, informasjons- og kommunikasjonsteknologi, treårig"
654121,6541,5,"Bachelor, informatikk, treårig"
654122,6541,5,"Bachelor, ingeniørfag, data, treårig"
654123,6541,5,"Bachelor, informatikk og administrasjon, treårig"
654124,6541,5,"Bachelor, webbaserte tjenester, treårig"
654125,6541,5,"Høgskolekandidat, ingeniørfag, data, toårig"
654126,6541,5,"Bachelor, IT-støttet bedriftsutvikling, treårig"
654127,6541,5,"Bachelor, portaldesign, treårig"
654128,6541,5,"Bachelor, anvendt datateknologi, treårig"
654129,6541,5,"Bachelor, drift av nettverk og datasystemer, treårig"
654130,6541,5,"Bachelor, IT og logistikk, treårig"
654131,6541,5,"Videreutdanning, informasjons- og datateknologi"
654132,6541,5,"Bachelor, applied data science, treårig"
654133,6541,5,"Bachelor, IT-drift og informasjonssikkerhet, treårig"
654134,6541,5,"Bachelor, spillteknologi og simulering, treårig"
654135,6541,5,"Bachelor, kunstig intelligens, treårig"
654136,6541,5,"Digitalisering, utdannings- og endringsledelse i skoleutvikling"
654137,6541,5,"Bachelor, IT-og ledelse, treårig"
654199,6541,5,"Informasjons- og datateknologi, uspesifisert, lavere nivå"
6542,654,4,Informasjonsmodellering
654299,6542,5,"Informasjonsmodellering, uspesifisert, lavere nivå"
6549,654,4,"Informasjons- og datateknologi, andre"
654901,6549,5,"Bachelor, informatikk, språk og kultur, treårig"
654999,6549,5,"Informasjons- og datateknologi, andre, uspesifiserte, lavere nivå"
655,65,3,"Utdanninger i elektrofag, mekaniske fag og maskinfag"
6551,655,4,Elektro
655101,6551,5,"Ingeniørutdanning, elektro, toårig"
655102,6551,5,"Høgskoleingeniørutdanning, elektro, treårig"
655103,6551,5,"Ingeniørutdanning, elkraftsteknikk, toårig"
655104,6551,5,"Telematikk, lavere nivå"
655105,6551,5,"Videreutdanning for ingeniører, elektro"
655106,6551,5,"Bachelor, ingeniørfag, elektro, treårig"
655107,6551,5,"Bachelor, ingeniørfag, energi og miljø, treårig"
655108,6551,5,"Bachelor, elektronikk, informatikk og teknologi, treårig"
655109,6551,5,"Høgskolekandidat, ingeniørfag, elektro, toårig"
655110,6551,5,"Bachelor, ingeniørfag, medieelektronikk, treårig"
655111,6551,5,"Høgskolekandidat, lysdesign, toårig"
655112,6551,5,"Bachelor, lysdesign, treårig"
655113,6551,5,"Lydproduksjon, lavere nivå"
655114,6551,5,"Bachelor, film- og TV-lyd, treårig"
655115,6551,5,"Høgskolekandidat, lys og scene, toårig"
655199,6551,5,"Elektro, uspesifisert, lavere nivå"
6552,655,4,Mekaniske fag
655201,6552,5,"Arktisk teknikk, lavere nivå"
655202,6552,5,"Høgskolekandidat, maritim utdanning, treårig"
655203,6552,5,"Høgskoleingeniørutdanning, bioproduksjon og foredling, treårig"
655204,6552,5,"Høgskoleingeniørutdanning, maritim, treårig"
655205,6552,5,"Høgskoleingeniørutdanning, maskin, treårig"
655206,6552,5,"Høgskoleingeniørutdanning, petroleumsteknologi, treårig"
655207,6552,5,"Ingeniørutdanning, maskin, toårig"
655208,6552,5,"Mekatronikk, lavere nivå"
655209,6552,5,"Petroleumsteknologi, lavere nivå"
655210,6552,5,"Videreutdanning for ingeniører, mekaniske fag"
655211,6552,5,"Mekanikk, lavere nivå"
655212,6552,5,"Høgskoleingeniørutdanning, teknisk design, treårig"
655213,6552,5,"Bachelor, ingeniørfag, maskin, treårig"
655214,6552,5,"Bachelor, marinteknisk drift, treårig"
655215,6552,5,"Bachelor, ingeniørfag, marinteknisk drift, treårig"
655216,6552,5,"Bachelor, ingeniørfag, industriell design, treårig"
655217,6552,5,"Bachelor, ingeniørfag, petroleumsteknologi, treårig"
655218,6552,5,"Bachelor, ingeniørfag, bioproduksjon og foredling, treårig"
655219,6552,5,"Teknisk design, lavere nivå"
655220,6552,5,"Høgskolekandidat, ingeniørfag, maskin, toårig"
655221,6552,5,"Bachelor, teknologidesign, treårig"
655222,6552,5,"Bachelor, ingeniørfag, produktdesign, treårig"
655299,6552,5,"Mekaniske fag, uspesifiserte, lavere nivå"
6553,655,4,Finmekaniske fag
655301,6553,5,"Ingeniørutdanning, optikk, toårig"
655302,6553,5,"Høgskoleingeniørutdanning, optikk, treårig"
655303,6553,5,"Videreutdanning for ingeniører, optikk"
655304,6553,5,"Bachelor, optikk, treårig"
655305,6553,5,"Videreutdanning, optikk"
655399,6553,5,"Finmekaniske fag, uspesifiserte, lavere nivå"
6559,655,4,"Utdanninger i elektrofag, mekaniske fag og maskinfag, andre"
655901,6559,5,"Påbygging for ingeniører, vedlikeholds- og sikkerhetsteknologi"
655902,6559,5,"Bachelor, ingeniørfag, elektro, mekaniske og maskinfag, treårig"
655903,6559,5,"Høgskolekandidat, ingeniørfag, elektro, mekaniske og maskinfag, toårig"
655904,6559,5,"Bachelor, ingeniørfag, mekatronikk og produktdesign, treårig"
655999,6559,5,"Utdanning i elektrofag, mekaniske fag og maskinfag, annen, uspesifisert, lavere nivå"
656,65,3,Geofag
6561,656,4,Geologi
656101,6561,5,"Geologi, lavere nivå"
656102,6561,5,"Geologi og kjemi, lavere nivå"
656103,6561,5,"Bachelor, geologi, treårig"
656199,6561,5,"Geologi, uspesifisert, lavere nivå"
6562,656,4,Geofysikk
656201,6562,5,"Geofysikk, lavere nivå"
656202,6562,5,"Bachelor, ressursgeologi, treårig"
656203,6562,5,"Bachelor, geofysikk, treårig"
656299,6562,5,"Geofysikk, uspesifisert, lavere nivå"
6563,656,4,Naturgeografi
656301,6563,5,"Naturgeografi, lavere nivå"
656302,6563,5,"Bachelor, naturgeografi, treårig"
