age_group,ai_q,k,coef,se_naive,se,n_obs,n_occ,n_boot
2,2,3,0.0108055864783979,0.0178158383082182,0.0116725176590446,24242,391,200
2,2,4,0.00779996461946153,0.0160088557669855,0.0112984816199267,24242,391,200
2,2,5,0.0028540191042398,0.0176395039627015,0.0131879170318602,24242,391,200
2,2,6,0.00485896119017733,0.0170203565388086,0.0137603843544086,24242,391,200
2,2,7,0.00180099798444501,0.0180071902506719,0.0131721646638919,24242,391,200
2,2,8,0.00512666224251851,0.0258678640453372,0.0139454228177387,24242,391,200
2,2,9,0.00127208091236253,0.0260323868013341,0.0153995842772999,24242,391,200
2,2,10,0.00595237609118555,0.0207255332611545,0.0165548539555134,24242,391,200
2,2,11,-0.00125343691890446,0.0192148013390309,0.0192355989445442,24242,391,200
2,2,12,0.00309083067722832,0.0211466795186636,0.0221674212242776,24242,391,200
2,2,13,0.00285064303136837,0.025921623227853,0.024180811671545,24242,391,200
2,2,14,0.0116071413119833,0.0401369634298441,0.0280981278699951,24242,391,200
2,2,15,0.0136349091714978,0.0327452643187756,0.0308231556574064,24242,391,200
2,2,16,0.0137329448260816,0.0348467533492162,0.0348012498843755,24242,391,200
2,2,17,0.018333704707229,0.0370319997684787,0.0359810816863733,24242,391,200
2,2,18,0.0187922594635925,0.0373776047664281,0.0360576768052518,24242,391,200
2,2,19,0.0194430184499396,0.0401554442049135,0.0370312430545194,24242,391,200
2,2,20,0.0106784134233015,0.0459983068449341,0.035362361858683,24242,391,200
2,2,21,0.00922724197478615,0.0427903702868445,0.034271956695543,24242,391,200
2,2,22,0.0128833079479264,0.0424898472844444,0.0392445754553069,24242,391,200
2,2,23,0.0158857856014628,0.0404157890044889,0.0409777584568104,24242,391,200
2,2,24,0.0123588574119635,0.040319132175341,0.041920525511811,24242,391,200
2,2,25,0.0115066493195969,0.0444062074709796,0.0440493098950676,24242,391,200
2,2,26,0.0293495787383933,0.0528997711923315,0.0455999981009462,24242,391,200
2,2,27,0.0233162729508871,0.0477633347396565,0.0491451923034155,24242,391,200
2,2,28,0.0202900533973152,0.0482872054666137,0.0504914543659948,24242,391,200
2,2,29,0.0232221124209956,0.0502465774342534,0.0508680655827296,24242,391,200
2,2,30,0.0152472748127188,0.0523073563179463,0.0518795541094146,24242,391,200
2,2,31,0.0339880276144638,0.0570416424730248,0.0546481959161197,24242,391,200
2,2,32,0.0295196731083827,0.0619393191924833,0.0532248967068107,24242,391,200
2,2,33,0.0264818084903058,0.0611803284238567,0.0539332574705804,24242,391,200
2,2,34,0.0356997916745445,0.0604212603459467,0.0573333176721969,24242,391,200
2,2,35,0.03692321904282,0.0594596192315505,0.0601147445608978,24242,391,200
2,2,36,0.032057629045471,0.0598094991118899,0.0618107031841205,24242,391,200
2,2,37,0.0380740875396518,0.061372858054512,0.0619794280200475,24242,391,200
2,2,38,0.0552217592515532,0.0696995221782196,0.0637360046978787,24242,391,200
2,2,39,0.0536674458952573,0.0636259633378313,0.0656334875630279,24242,391,200
2,3,-22,0.0117509137681943,0.0265909815405574,0.0232846031642954,24242,391,200
2,3,-21,0.000387603630981618,0.0261730824374387,0.0241048741817708,24242,391,200
2,3,-20,0.00217297469662212,0.024721726229716,0.0232465360263847,24242,391,200
2,3,-19,0.0187478079425872,0.0253294887860491,0.0248941643079446,24242,391,200
2,3,-18,0.0150402274242418,0.0246871244073754,0.0246435862307072,24242,391,200
2,3,-17,0.0121307122057449,0.0229957371834846,0.0215311516294497,24242,391,200
2,3,-16,0.00911264350105716,0.0218867065487974,0.0184506990681657,24242,391,200
2,3,-15,0.00676167887944904,0.0191708136474338,0.0162314285385595,24242,391,200
2,3,-14,-0.00370369452420278,0.0146956235098087,0.0146764813132526,24242,391,200
2,3,-13,-0.00137300170497122,0.0124808711785787,0.0130541941299737,24242,391,200
2,3,-12,-0.00577513760655981,0.0125424648073752,0.0128376437277415,24242,391,200
2,3,-11,-0.00584681633481541,0.0133904691473793,0.0131749072885225,24242,391,200
2,3,-10,0.00136518969874123,0.0203871467238292,0.0150066953665866,24242,391,200
2,3,-9,0.00200295874945505,0.0141194480208287,0.0116033396802945,24242,391,200
2,3,-8,-0.00161016134737113,0.0114821511928032,0.0107145451675273,24242,391,200
2,3,-7,-0.00594181674396031,0.0108959516723422,0.00976318634044747,24242,391,200
2,3,-6,-0.00629083646819925,0.00808928338369694,0.0081887262997968,24242,391,200
2,3,-5,-0.00922088651853397,0.0109528036372528,0.00676607965468714,24242,391,200
2,3,-4,-0.000662981082874166,0.0122875829877458,0.00643728935206409,24242,391,200
