age_group,ai_q,k,coef,se_naive,se,n_obs,n_occ,n_boot
3,2,0,-0.00393612774782547,0.00537621274675373,0.00881986456399949,24366,393,200
3,2,1,-0.0010488585920035,0.0141597312632715,0.0140426390415181,24366,393,200
3,2,2,0.0095409215443183,0.018113087343507,0.0128917894499265,24366,393,200
3,2,3,-0.00738689369064033,0.0244783244286083,0.0151451820697484,24366,393,200
3,2,4,-0.00222050470144015,0.0188945355313459,0.0155732411794991,24366,393,200
3,2,5,-0.00286250850339841,0.017378718361945,0.0175915693179109,24366,393,200
3,2,6,-0.00369575531329629,0.0167900396952762,0.0171599065691817,24366,393,200
3,2,7,0.00108797399156411,0.0203068589517306,0.0183160321496773,24366,393,200
3,2,8,0.0200440594696445,0.0240828833211755,0.0218346292588401,24366,393,200
3,2,9,0.0136344800251316,0.0194780358818505,0.0237357764893879,24366,393,200
3,4,-22,-0.00488751956651244,0.0168482635980643,0.0137059222381447,24366,393,200
3,4,-21,-0.00552303799528233,0.0167664319281409,0.0139465395678821,24366,393,200
3,4,-20,-0.00496515079008951,0.0152321140920971,0.0141882968556238,24366,393,200
3,4,-19,-0.0028631053271744,0.0143361301029323,0.0138224871886495,24366,393,200
3,4,-18,-0.000882544738015665,0.0144500064081672,0.0140732069262831,24366,393,200
3,4,-17,-0.00280197373018764,0.0150349087394487,0.0138831341454585,24366,393,200
3,4,-16,-0.000602640852849248,0.0126180964268098,0.0104791306062006,24366,393,200
3,4,-15,-0.00425291566816022,0.0121365462906227,0.0110235734537959,24366,393,200
3,4,-14,-0.0059817670645336,0.0112578078575797,0.0106427285509667,24366,393,200
3,4,-13,-0.00182221946801016,0.0109565584414882,0.0111752286570651,24366,393,200
3,4,-12,-0.000849838916249648,0.00960966369511185,0.00645739233151736,24366,393,200
3,4,-11,0.00985844498898734,0.0124729203847697,0.00665700974799872,24366,393,200
3,4,-10,0.00272680061921756,0.0115291334550694,0.00628151339890493,24366,393,200
3,4,-9,-0.00207664967243691,0.00978967362410481,0.00612146172072031,24366,393,200
3,4,-8,-0.00130621237067068,0.00749127554094352,0.00602874341776327,24366,393,200
3,4,-7,-0.000459161923419816,0.00641108365008288,0.0063077708856053,24366,393,200
