age_group,ai_q,k,coef,se_naive,se,n_obs,n_occ,n_boot
2,1,24,-0.0456834323522444,0.0212136143172976,0.0247962674761683,20280,390,200
2,1,25,-0.0510412989412934,0.0224273163231221,0.0268562388280356,20280,390,200
2,1,26,-0.0302415034132073,0.025775206629538,0.027591468308587,20280,390,200
2,1,27,-0.0489092465904104,0.0259038168974877,0.0271291189260189,20280,390,200
2,1,28,-0.0440327688326189,0.0263804347902026,0.0263477948411275,20280,390,200
2,1,29,-0.033997592566309,0.026217312854624,0.0271717653106282,20280,390,200
2,2,-22,-0.00717724764208717,0.0575652573506268,0.0220066360434831,20280,390,200
2,2,-21,-0.00563351541791235,0.0569531916832986,0.023902810587642,20280,390,200
2,2,-20,-0.0105540112314555,0.0569988545459243,0.0284743034894638,20280,390,200
2,2,-19,-0.0238006102313966,0.0609149188713211,0.033800625221885,20280,390,200
2,2,-18,-0.0215115592467251,0.0549104667702071,0.0330109791962569,20280,390,200
2,2,-17,-0.0124765010177621,0.0328836970452157,0.0233816828067885,20280,390,200
2,2,-16,-0.000952216861028688,0.0282853470001381,0.0180872552570848,20280,390,200
2,2,-15,0.00473662851728629,0.0233768090233031,0.0160183535952747,20280,390,200
2,2,-14,0.009093968764328,0.0161292209783107,0.014353103905168,20280,390,200
2,2,-13,0.0135852020778187,0.0139601281651595,0.013721756496542,20280,390,200
2,2,-12,0.00670508774022562,0.0162357987988906,0.00678426055970561,20280,390,200
2,2,-11,0.00670508774022822,0.0163630037078664,0.00678426055970558,20280,390,200
2,2,-10,0.0197208103864264,0.033581858179409,0.0130784771660248,20280,390,200
2,2,-9,0.0181537761094425,0.025896716794167,0.0137439342419668,20280,390,200
2,2,-8,0.0225016550682926,0.0180455347956155,0.0170731627306009,20280,390,200
2,2,-7,0.0338820096207488,0.0145320259180464,0.02094003709421,20280,390,200
2,2,-6,0.0320962942834249,0.0107007056650712,0.0201985876408465,20280,390,200
2,2,-5,0.0242908253319074,0.0113226629936149,0.0116615596026485,20280,390,200
2,2,-4,0.0139032787653252,0.0144495142394129,0.00692540917541692,20280,390,200
2,2,-3,0.00858966625095946,0.0143332338501871,0.00558589015662634,20280,390,200
2,2,-2,0.00440702445229325,0.00653643356924311,0.0024969458213905,20280,390,200
2,2,-1,0,0,0,20280,390,200
2,2,0,-0.0155796344651842,0.00419438355653746,0.0105976833641938,20280,390,200
2,2,1,0.00311974566137174,0.0113805932760128,0.00909092857159259,20280,390,200
2,2,2,0.0261522021836751,0.0220598928023671,0.0294791867313701,20280,390,200
2,2,3,0.0254271099587616,0.0165319409076745,0.0321738500788353,20280,390,200
2,2,4,0.0182052369306537,0.0150406637182536,0.0289875890653194,20280,390,200
2,2,5,0.0220044462039943,0.0165157184439774,0.029603587920447,20280,390,200
2,2,6,0.0152871801512618,0.0154165740342608,0.027542689529994,20280,390,200
2,2,7,0.00586198963599843,0.0182143819542311,0.0210937865987736,20280,390,200
2,2,8,0.00249760688556029,0.0242672878902525,0.0160544930954117,20280,390,200
2,2,9,-0.00490521376044704,0.0245807103020066,0.0145902270584991,20280,390,200
2,2,10,-0.00506750842477848,0.0204027454452088,0.0173546721611796,20280,390,200
2,2,11,-0.0123504577622268,0.0185673696655401,0.018947556949207,20280,390,200
2,2,12,-0.0231070729606989,0.0198184289246232,0.0241619113929293,20280,390,200
2,2,13,-0.0254577898090666,0.0244370351156861,0.0260777066008483,20280,390,200
2,2,14,0.0172677027173309,0.037630207205898,0.0485016368502033,20280,390,200
2,2,15,0.00543186148927517,0.0308564709523926,0.0496727792625316,20280,390,200
2,2,16,-0.00162499187321158,0.0330717440096437,0.050319858629433,20280,390,200
2,2,17,0.0113990929283023,0.0347822087567568,0.0510951692331528,20280,390,200
2,2,18,0.0116981434952634,0.0353050165285184,0.0478440117074954,20280,390,200
2,2,19,0.000447141037914468,0.0387412727650751,0.0433736844837703,20280,390,200
2,2,20,0.000956031621940946,0.0448608479634184,0.0390797561246553,20280,390,200
2,2,21,-0.00960827521267096,0.0416775894015937,0.0334926027714846,20280,390,200
2,2,22,-0.01582068866829,0.0423503665804644,0.0416510517564246,20280,390,200
2,2,23,-0.0178492024517515,0.0398910843091296,0.0417918391883994,20280,390,200
2,2,24,-0.0424354702784045,0.0388272972462652,0.0443986872019949,20280,390,200
2,2,25,-0.0448063604467956,0.0424428496116202,0.046996335944807,20280,390,200
